issue_key	project	issue_type	summary	description	comments	design_prob	Label
MESOS-7688	MESOS	Improvement	"""Improve master failover performance by reducing unnecessary agent retries."""	"""""""Currently, during a failover the agents will (re-)register with the master. While the master is recovering, the master may drop messages from the agents, and so the agents must retry registration using a backoff mechanism. For large clusters, there can be a lot of overhead in processing unnecessary retries from the agents, given that these messages must be deserialized and contain all of the task / executor information many times over.  In order to reduce this overhead, the idea is to avoid the need for agents to blindly retry (re-)registration with the master. Two approaches for this are:  (1) Update the MasterInfo in ZK when the master is recovered. This is a bit of an abuse of MasterInfo unfortunately, but the idea is for agents to only (re-)register when they see that the master reaches a recovered state. Once recovered, the master will not drop messages, and therefore agents only need to retry when the connection breaks.  (2) Have the master reply with a retry message when it's in the recovering state, so that agents get a clear signal that their messages were dropped. The agents only retry when the connection breaks or they get a retry message. This one is less optimal, because the master may have to process a lot of messages and send retries, but once the master is recovered, the master will process only a single (re-)registration from each agent. The number of (re-)registrations that occur while the master is recovering can be reduced to 1 in this approach if the master sends the retry message only after the master completes recovery."""""""	"""[~<USER>, dropping messages during recovery is not a big deal actually... They are processed pretty fast, and have no significant impact on what's happening next (or even make it easier for master, as backoff is increased in these agents).  See [^1.2.0.png] for some details of what's happening after recovery. This is basically based on counting messages in logs. It's based on 1.2.0. I expect it to be even worse on HEAD, due to extra continuation added here: https://github.com/apache/mesos/commit/29fc2dfcb110a51923d4d7c144bdd797b348f96b#diff-28ebad5255c4c1a70b4abf35651198fdR5430 00:00 - time when the first re-registration request is seen by the master. *reregistering* (""""Re-registering agent ..."""" in log) - total number of reregistrations master started. There are two types of these: initial reregistration, and extra reregistrations, because agent sent several requests, and master processed last of them after initial reregistration was completed. *ignoring* (""""Ignoring re-register agent message from agent ..."	0.99029315	
MESOS-7681	MESOS	Improvement	"""Add safeguard for new agents with new features + old master"""	"""""""Consider this scenario:  * Mesos cluster with 3 masters and 1 agent. * 2 of the masters (including the leader) are upgraded to Mesos 1.4; remaining master stays at Mesos 1.3 (e.g., due to operator error). * Agent is upgraded to Mesos 1.4 * Framework creates a reservation refinement on the agent * Leading master fails; Mesos 1.3 master is elected as the new leader  In this scenario, the agent will send resources to the master in the new (post-refinement) format, but the master will not understand those new fields. This results in an inconsistency between the agent's resources and the master's view of the agent's resources. This could lead to various problems -- in effect, the reservation the framework previously made has been """"""""forgotten"""""""" during master failover. Similarly, if the agent attempts to unreserve the resources (using the master's version of the resource), that operation will be rejected by the agent.  To fix this, it seems we need an explicit negotiation between the agent and the master as part of registration/re-registration. The agent would examine its resources and say which capabilities it _requires_ of the master (not just the capabilities the agent _supports_); if the master does not support those capabilities, the agent cannot safely register.  We could implement this either via master capabilities (agent computes the master capabilities it requires and declines to register if the master isn't new enough), or via agent capabilities (agent tells master the capabilities it is """"""""actively using""""""""; master refuses to allow any agent to register that is using a capability the master doesn't recognize/support). Probably the former is safer/cleaner."""""""	"""FYI, Master capabilities have landed. [~<USER> will you be working on this?"""	0.9902604	
MESOS-7426	MESOS	Epic	"""Support for agent lifecycle management."""	"""""""This epic co-ordinates the work for introducing agent lifecycle management in Mesos allowing a framework to be notified in case of agent node failures. The existing {{Event::Failure}} is not enough for frameworks to know that the given agent node isn't ever coming back.  The primary motivations for introducing such a feature would be:  - Currently, when an agent running a task fails, there is inherently an operator interference needed (manual step) to remove the node via a configuration API exposed by the framework e.g., dcos cassandra node replace for the cassandra framework. This needs to be done once for every stateful framework running on the cluster.  - When an agent is marked as unhealthy, the removal rate is bounded if the `--agent_rate_removal_limit` option is set. This is specifically problematic for operators relying on EC2 autoscaling groups or for workload bursting to another cloud.  - When an agent is marked as unhealthy, the removal rate is bounded if the `--agent_rate_removal_limit` option is set. This is specifically problematic for operators relying on EC2 autoscaling groups or for workload bursting to another cloud.  - When the fault domain associated with an agent changes (e.g., it is moved from an unallocated rack to an allocated rack), there is no feedback mechanism for the framework.  """""""	"""Link to Design Doc: https://docs.google.com/document/d/1XvP0acT8xadSev8UG2BXtsPlEh0Rb7R3WV3s-TnTeqg"""	0.990247	
MESOS-8636	MESOS	Improvement	"""Master should store `completed` frameworks for lifecycle enforcement separately from that for webUI and endpoints"""	"""""""Currently the master stores the history of completed frameworks in a map with the full historical data of the framework.    {code:title=}  struct Frameworks   {    BoundedHashMap<FrameworkID, process::Owned<Framework>> completed;  }  {code}    This map serves the purposes of  # Rejecting frameworks from reregistering if they have previously marked as completed.  # Displaying the history of this framework (i.e., its tasks) via webUI and endpoints.    However because the full framework object is large, it could be prohibitively expensive to keep a long history for its relatively low importance.    However for 1, we only need to persist the framework ID and keeping a longer history is essential to the integrity of the cluster."""""""	"""This is in line with what Mesos already does for [gone agents|https://github.com/apache/mesos/blob/76c38f9d03ee6854e6bcd00a959d697472e0ea58/src/master/registry.proto#L62] and should still be valid when we introduce framework persistence MESOS-1719 because we'll likely store only the framework IDs in the registry and reconstruct the full framework archive data from agents. "" [SEP] ""https://reviews.apache.org/r/71080/"""	0.9902441	
MESOS-9491	MESOS	Wish	"""There exists no way to statically configure a weight for a Mesos role"""	"""""""While it is possible to change the weight of any role at runtime over the operator API, it seems we currently have no supported way to configure this statically with configuration flags. Both the {{\-\-weights}} and {{--roles}} flag would in principle allow this, but are deprecated."""""""	"""[~<USER> Why do you static configuration would be useful? We wanted to move away from a concept of statically defining roles in a cluster."" [SEP] ""[~<USER>, I am surprised to hear that. AFAICT some static configurations are needed to support delegation among operators and framework users, e.g., operators set up ACLs using specific roles, or configure static reservations or quotas; framework users OTOH need to know this information so they can configure their frameworks correctly for the environment.    Being able to statically configure role weights is a piece currently missing in this landscape."""	0.9902328	
MESOS-7614	MESOS	Improvement	"""Only offer resources on remote agents to region-aware frameworks"""	"""""""If both master and agent are configured with domains, frameworks that are not region-aware should not receive offers for resources on agents in remote regions."""""""	"""https://reviews.apache.org/r/59766/"" [SEP] ""{noformat} commit 25111bb03cd663a51e30b74feb2493203ea31d45 Author: <USER><<EMAIL>> Date:   Tue Jul 11 10:43:43 2017 -0700      Changed allocator to offer remote resources to region-aware frameworks.      Changed allocator to offer remote resources to region-aware frameworks.      Review: https://reviews.apache.org/r/59766/ {noformat} """	0.9901753	
MESOS-9182	MESOS	Improvement	"""Improve `class Slave` in the allocator."""	"""""""Currently, there are several issues with Slave class in the allocator:    (1) Resources on an agent are characterized by two variables: total and allocated. However, these two related fields are currently mutated separately by different member functions, leading to temporary inconsistencies. This is fragile and has produced several odd logic flows.    (2) While we track aggregated allocated resources on the agent, we do not know which frameworks those resources are allocated to. This lack of information makes several things difficult. For example, the odd agent removal logic described in MESOS-621. And also, currently, we can not update the framework sorter by simply looking at the Slave class. This leads to convoluted update/tracking (un)allocated resources logic."""""""		0.9901592	
MESOS-8582	MESOS	Improvement	"""Pass FrameworkInfo to agents when applying operations"""	"""""""Currently an {{Operation}} only contains a {{FrameworkID}} of originating frameworks, but e.g., not the full {{FrameworkInfo}}. This is problematic in master failover scenarios where a master might learn about an operation triggered by a framework unknown to it. The way the master implementation is structured, we would like to create tracking structures for that framework (e.g., to sync with the allocator down the line), but cannot do so since we can only learn this information when either the framework reregisters, or an agent running tasks of that framework reconciles with the master. We also cannot use conjured uo dummy information until we  learn the true {{FrameworkInfo}} since some required fields in {{FrameworkInfo}} (namely {{FrameworkInfo.user}}) cannot be updated, see MESOS-703.    We should introduce a channel for agents to learn the full {{FrameworkInfo}} for all frameworks executing operations on its resources. For simplicity and symmetry with {{RunTaskMessage}} it seems that adding an explicit {{FrameworkInfo}} field to {{Operation}} would do the job (e.g., allow atomic information transfer when operations are sent to the agent or on reconciliation with newly elected masters."""""""	"""WIP patch here: https://reviews.apache.org/r/70335/"""	0.9900637	
MESOS-8938	MESOS	Improvement	"""Improve the allocator so that it does not send cpu only or mem only resources in certain cases"""	"""""""MESOS-1688 changed the allocator behavior so that it can offer cpu only or memory only resources to frameworks, but this is not always useful. For example, if a framework has never launched an executor/container on an agent, it doesn't make sense to send it a cpu only or memory only offer. Once a framework launches an executor, it could use cpu only or memory only offers to grow the size of the executor.    This ticket tracks an improvement to the """"""""isAllocatable()"""""""" function to make it more smart as discussed above. This is important to improve pathological situations like MESOS-8935."""""""		0.99004143	
MESOS-9523	MESOS	Improvement	"""Add per-framework allocatable resources matcher/filter."""	"""""""Currently, Mesos has a single global flag `min_allocatable_resources` that provides some control over the shape of the offer. But, being a global flag, finding a one-size-fits-all shape is hard and less than ideal. It will be great if frameworks can specify different shapes based on their needs.     In addition to extending this flag to be per-framework. It is also a good opportunity to see if it can be more than `min_alloctable` e.g. providing more predicates such as max,  (not) contain and etc. """""""	"""Is there already a design that justifies support for complex expressions beyond """"min_allocatable_resources""""? if so, would you mind dropping link in the description of this ticket?"" [SEP] ""[~<USER> we do not have a design doc. But there has bee some discussion. For example, you can find this mailing list discussion from [~<USER> regarding """"matcher"""" (the second point): https://lists.apache.org/thread.html/93bd3bf4000d606f88d5c4f390ab628764399007186c025eccd39880@%3Cdev.mesos.apache.org%3E    While I mentioned the potential of doing more than `min`, I agree that we should be mindful of the complexities (both for Mesos as well as for the user mental model). Maybe we can implement min only but keep the API extensible? Just want to make sure we consider these aspects. "" [SEP] ""Linked MESOS-9314 which aims to introduce some primitives we should probably reuse when implementing the improivement here. See in particular the design doc linked there.    For this ticket, we wouldn't need all set operations outlined th"	0.98995656	
MESOS-8068	MESOS	Epic	"""Non-revocable bursting over quota guarantees via limits."""	"""""""Prior to introducing a revocable tier of allocation (see MESOS-4441), there is a notion of whether a role can burst over its quota guarantee.    We currently apply implicit limits in the following way:    No quota guarantee set: (guarantee 0, no limit)  Quota guarantee set: (guarantee G, limit G)    That is, we only allow support burst-only without guarantee and guarantee-only without burst. We do not support bursting over some non-zero guarantee: (guarantee G, limit L >= G).    The idea here is that we should make these implicit limits explicit to clarify for users the distinction between guarantees and limits, and to support bursting over the guarantee."""""""	"""Removed the 1.8.0 target version since it's not going to completed for that version, feel free to revert as you see fit."""	0.98991895	
MESOS-7680	MESOS	Improvement	"""Stop using EXIT() in master/agent initialization code"""	"""""""The initialization of master/agent dependencies is currently inconsistent. For some dependencies, we initialize them outside of the actor and then inject them via the constructor; for example, in {{main.cpp}} and {{cluster.cpp}}.  Some other dependencies are created/initialized within the master/slave's {{initialize()}} method. In this case, if the dependency creation fails, we use {{EXIT(EXIT_FAILURE)}} to terminate the process. In the case of tests, this is problematic. If I create multiple agents, for example, and one of their dependencies fails to initialize successfully, the entire test harness would exit :-(  During some discussion, [~<USER> proposed an alternative: instead of using {{EXIT}} when dependency creation fails, we could terminate the master/agent libprocess process. In the case of the production binaries, this would cause the executable to exit. In the case of our tests, this would allow a single test to fail, while the test harness continues running.  """""""		0.9899143	
MESOS-7235	MESOS	Epic	"""Improve Storage Support using Resource Provider and CSI"""	"""""""Currently, Mesos supports both [local persistent volumes|https://github.com/apache/mesos/blob/master/docs/persistent-volume.md] as well as [external persistent volumes|https://github.com/apache/mesos/blob/master/docs/docker-volume.md]. However, both of them are not ideal.  Local persistent volumes do not support offering physical or logical block devices directly. Also, frameworks do not have choices to select filesystems for their local persistent volumes. There are also some [usability problem|https://issues.apache.org/jira/browse/MESOS-4209] with the local persistent volumes. Mesos does support [multiple local disks|https://github.com/apache/mesos/blob/master/docs/multiple-disk.md]. However, it’s a big burden for operators to configure each agent properly to be able to leverage this feature.  External persistent volumes support in Mesos currently bypasses the resource management part. In other words, using an external persistent volume does not go through the usual offer cycle. Mesos doesn’t track resources associated with the external volumes. This makes quota control, reservation, fair sharing almost impossible to implement. Also, the current interface Mesos uses to interact with volume providers is the [Docker Volume Driver interface (DVDI)|https://docs.docker.com/engine/extend/plugins_volume/], which is very specific to operations on a particular agent.  The main problem I see currently is that we don’t have a coherent story for storage. Yes, we have some primitives in Mesos that can support some stateful services, but this is far from ideal. Some of them are just the stop gap solution (e.g., the external volume support). This epic tries to tell a coherent story for supporting storage in Mesos. """""""	"""MVP has been shipped. Mark this epic as fixed. The rest of the post MVP items will be tracked here too."" [SEP] ""This epic has 2 unresolved tickets? Can you move them to a new epic?"" [SEP] ""Post MVP work is tracked here: MESOS-8374 Resource Provider and CSI Tech Debt  """	0.98988336	
MESOS-7574	MESOS	Improvement	"""Allow reservations to multiple roles."""	"""""""There have been some discussions for allowing reservations to multiple roles (or more generally, role expressions).  E.g. All resources on GPU agents are reserved for """"""""eng/machine-learning"""""""" or """"""""finance/forecasting"""""""" or """"""""data-science/modeling"""""""" to use, because these are the roles in my organization that make use of GPUs, and I want to guarantee that none of the non-GPU workloads tie up the GPU machines cpus/mem/disk.  This GPU related example would allow us to deprecate and remove the GPU_RESOURCES capability, which is a hack implementation of reservations to multiple roles. Mesos will only offer GPU machine resources to GPU capable schedulers. Having the ability to make reservations to multiple roles obviates this hack.  With hierarchical roles, we have a restricted version of reservations to multiple roles, where the roles are restricted to the descendant roles. For example, a reservation for """"""""gpu-workloads"""""""" can be allocated to """"""""gpu-workloads/eng/image-processing"""""""",  """"""""gpu-workloads/data-science/modeling"""""""", """"""""gpu-workloads/finance/forecasting etc. What isn't achievable is a reservation to multiple roles across the tree, e.g. """"""""eng/image-processing"""""""" OR """"""""finance/forecasting"""""""" OR """"""""data-science/modeling"""""""". This can get clumsy because if """"""""eng/ML"""""""" wants to get in on the reserved gpus, the user would have to place a related role underneath the """"""""gpu-workloads"""""""" role, e.g. """"""""gpu-workloads/eng/ML"""""""".  A similar use case has been that some agents are """"""""public"""""""" and there are disparate roles in the organization that need access to these hosts, so we want to ensure that only these roles get access and no other roles can tie up the resources on these hosts."""""""		0.98988205	
MESOS-9914	MESOS	Improvement	"""Refactor `MesosTest::StartSlave` in favour of builder style interface"""	"""""""Every overload of `MesosTest::StartSlave` method depend on `cluster::Slave::create` method, which accepts several arguments. In fact, each overload of `MesosTest::StartSlave` accepts a subset of combination of arguments that `cluster::Slave::create` accept. Given that the latter accepts 11 arguments at the moment, and there are already 13 overloads of the `MesosTest::StartSlave`, introducing a builder-style interface is very desirable. It'd allow adding more arguments to the `cluster::Slave::create` without the necessity to update all existing overloads. It would be a local change as it won't affect existing tests.    See [this comment|https://github.com/apache/mesos/blob/00bb0b6d6abe7700a5adab0bdaf7e91767a2db19/src/tests/mesos.hpp#L160-L177]."""""""	"""https://reviews.apache.org/r/71410/"" [SEP] ""[https://reviews.apache.org/r/71424/]"" [SEP] ""      """	0.989847	
MESOS-9119	MESOS	Task	"""Audit authn/authz state of endpoints exposed by Mesos and libprocess"""	"""""""Currently, a number of endpoints are e.g., not authorized. While Mesos uses infrastructure provided by libprocess to authenticate requests to its endpoints, we do not always authorize all Mesos endpoints. Even worse, there seems to exists no libprocess to perform authorization, but we hook it manually into Mesos infrastructure for a number of endpoints,        Notably absent from that list is e.g., the {{__processes__}} endpoint.    We should audit all endpoints currently exposed by Mesos master or agent process, or any process using libprocess. We should set them up in a way which allows operators to e.g., deny all requests by default."""""""		0.9898347	
MESOS-7170	MESOS	Improvement	"""Allow for custom filters on Mesos APIs """	"""""""For tasks.json API and others like state.json, etc, on larger clusters the data that Mesos master sends is quite lengthy. It would be good to provide filters in the API to allow Mesos to just send only the RUNNING tasks in the cluster so it does less work. Creating this JIRA so we can have intelligent filters to pick what data to send on the server side, rather than filtering it out on the client side. """""""	"""We're having the same issue: our production cluster typically runs 30k+ tasks, making the time to download the entire list of tasks too long for a productive user experience, and also creates an unnecessary load on the master.  It would be awesome if we could filter tasks by label, which can be customized by the user, so we could do something like: `curl /tasks?<label1>=<value1>&<label2>=<value2>`  we could of course also do something fancy like using a resource query language, but that can be up for debate."""	0.98960334	
MESOS-9132	MESOS	Improvement	"""Logging level of Docker executor is always INFO"""	"""""""A containerizer is constructed with the agent's flags. The Docker containerizer hands these down to e.g., also create flags for the executor with its {{dockerFlags}} helper function.    That helper sets a few flag members, but e.g., does not set the logging level which will at its default value {{INFO}}.    We should either consistently pass through the logging level to the executor (we probably should also audit what other flags are not properly propagated), or even better investigate providing a mechanism to control executor flags on a per-task basis."""""""		0.9896019	
MESOS-7399	MESOS	Improvement	"""Move implicit authorization into the authorizer"""	"""""""The HTTP scheduler and executor APIs contain implicit authorization rules. Roughly stated, the rule is that schedulers and executors can only perform actions for/on schedulers/executors with the same principal. For example, schedulers can only launch tasks on schedulers with the same principal, and executors can only launch nested containers within an executor using the same principal.  These implicit authorization rules should be moved into the authorizer to maintain separation of authorization logic consistent with the rest of the Mesos codebase.  Note that these rules will be unnecessary in the V0 scheduler/executor APIs due to their implementation. Since V0 schedulers and executors authenticate once when their persistent TCP connection is established, the implicit authorization of subsequent actions performed on that connection is inherent to the implementation."""""""		0.98958963	
MESOS-7179	MESOS	Task	"""Add capabilities support to the network/cni isolator"""	"""""""CNI spec 0.3 has added a capabilities section that allows the container runtime to ascertain the capabilities of the plugin before using the plugin to install network services for a given container (see [here|https://github.com/containernetworking/cni/blob/master/CONVENTIONS.md#dynamic-plugin-specific-fields-capabilities--runtime-configuration] for details). We therefore need to able to add explicit entries (i.e., {{runtimeConfig}}) in the container's network configuration which will be allowed by the capabilities of the plugin."""""""		0.9894181	
MESOS-7161	MESOS	Improvement	"""Add support for Linux capabilities to the Docker containerizer"""	"""""""Linux capabilities are only supported for the Mesos containerizer.  If a user wants to specify Linux capabilities for the Docker containerizer, they cannot use the {{ContainerInfo.linux_info}}, but instead, need to directly pass a flag to the Docker invocation via the {{DockerInfo.parameters}}.  This approach is not only completely circumventing the abstractions we have put into place for the Mesos containerizer but also makes it harder than necessary to switch containerizers. Instead we should update the Docker containerizer to interpret {{ContainerInfo.linux_info}}."""""""		0.9894131	
MESOS-8652	MESOS	Task	"""Consider adding a `filesystem/csi` isolator."""	"""""""With the introduction of the {{NodeStageVolume}} call in CSI v0.2, we might want to introduce a {{filesystem/csi}} isolator to perform per-workload volume publish, and make {{Slave::publishResources()}} perform the per-node publish (staging).    The benefit is that we can support NFS through this isolator.    The major problems is that both SLRP and this isolator need to talk to the CSI plugin. We need a design for plugin management.     Alternatively, we could just keep using {{filesystem/linux}} to do the bind mount, and implement most logic in {{Slave::publishResources()}}. The per-workload publish can be done through passing {{LAUNCH}} or {{LAUNCH_GROUP}} to SLRP."""""""		0.9894007	
MESOS-9794	MESOS	Task	"""Design doc for container debug endpoint."""	"""""""Design doc for container debug endpoint."""""""		0.9893763	
MESOS-9964	MESOS	Improvement	"""Support destroying UCR containers in provisioning state"""	"""""""Currently when destroying a UCR container, if the container is in provisioning state, we will wait for the provisioner to finish provisioning before we start destroying the container, see [here|https://github.com/apache/mesos/blob/1.9.0/src/slave/containerizer/mesos/containerizer.cpp#L2685:L2693] for details. This may cause the container stuck at destroying, and more seriously it may cause the subsequent containers created from the same image stuck at provisioning state, because if the first container was stuck at pulling the image somehow, the subsequent containers have to wait for the puller to finish the pulling, see [here|https://github.com/apache/mesos/blob/1.9.0/src/slave/containerizer/mesos/provisioner/docker/store.cpp#L341:L345] for details.    So we'd better to support destroying the container in provisioning state so that the subsequent containers created from the same image will not be affected."""""""	"""RR: [https://reviews.apache.org/r/71608/]"" [SEP] ""Master:    commit 33c61a1907129126f3b2e37b1f53827a04e89a34   Author: <USER>   Date: Fri Oct 11 22:05:14 2019 +0800    Supported destroying UCR container in `PROVISIONING` state.    Previously in MESOS-3736, we made Docker store support pulling same   image simultaneously which is a performance improvement, however it   may cause an issue: If the pulling hangs somehow, all the subsequent   pulling request for the same image will hang as well, and as a result   the container destroy will also hang since destroy has to wait for   provisioning to finish, see MESOS-4985 for details.    So in this patch we removed that performance improvement and made UCR   can destroy the container which is being provisioned, i.e., UCR will   discard the container provisioning and then keep doing the container   destroy. And we also improved Docker fetcher plugin so that when   container provisioning is discarded the `curl` process used to fetch   manifest or blob will be killed "	0.9893499	
MESOS-9915	MESOS	Improvement	"""Store a role tree in the master."""	"""""""Currently, both the master and allocator track known roles in maps (note however that the master does not currently have complete tracking of known roles).    These Role structs track some information about roles, but currently do not track information hierarchically. As a result, when per-role resource quantities were exposed in the API, we had to add code outside of the master's Role struct to perform the hierarchical aggregation.    It would be nice if the master (and allocator) had a complete Role tree stored and updated in an event driven manner to obtain information cheaply at any point in time. Ideally this role tree abstraction can be shared (e.g. with the allocator) which may not be trivial since the information tracked might differ."""""""		0.9893133	
MESOS-7375	MESOS	Bug	"""provide additional insight for framework developers re: GPU_RESOURCES capability"""	"""""""On clusters where all nodes are equal and every node has a GPU, frameworks that **don't** opt-in to the `GPU_RESOURCES` capability won't get any offers. This is surprising for operators.  Even when a framework doesn't **need** GPU resources, it may make sense for a framework scheduler to provide a `--gpu-cluster-compat` (or similar) flag that results in the framework advertising the `GPU_RESOURCES` capability even though it does not intend to consume any GPU. The effect being that said framework will now receive offers on clusters where all nodes have GPU resources."""""""	"""The {{GPU_RESOURCES}} framework capability exists as a fix for clusters with a low number of GPU agents. If we'd unconditionally offer resources on GPU agents to frameworks not running any tasks using {{gpus}} we might run out of auxillary resources also needed for GPU tasks (e.g., {{cpus}} or {{disk}}). This might render these agent unusable even for frameworks wanting to use {{gpus}} (but require auxillary resources).   In the other extreme you described here our fix has adverse effects. When every agent has GPUs attached but no frameworks wants to run GPU tasks (i.e., when no framework declared {{GPU_RESOURCES}}), no offers will be made and all cluster resources will become idle. The fix you proposed does fix this extreme, but I think then cannot guarantee that enough resources will be available in the case of a low number of GPU agents, so I am unsure how just adding such a flag would be enough to fix the issue for all possible (or even the majority of) possible setups.  It seems one of the deeper issues"	0.98930055	
MESOS-8776	MESOS	Task	"""Prevent destructive modifications to resource provider configurations"""	"""""""Resource providers on an agent are configured via the {{--resource_provider_config_dir}} flag. The agent reads these configurations which each currently contain a {{ResourceProviderInfo}} and uses them start a matching resource provider.    As previous state is read from an agent path under {{resource_providers}} derived from both {{type}} and {{name}}, see {{src/slave/paths.hpp}}, incompatible edits to at least these fields can lead to no recoverable state to be found which would trigger creating of a new resource provider. This resource provider would then e.g., not recover any persisted operations on the managed resources. This can be problematic, e.g., when data volumes reserved for a certain role (possibly containing sensitive data) would be offered without that reservation.    We should investigate what can be done to prevent such misconfigurations."""""""		0.9892811	
MESOS-8015	MESOS	Improvement	"""Design a scheduler (V1) HTTP API authenticatee mechanism."""	"""""""Provide a design proposal for a scheduler HTTP API authenticatee module."""""""	"""https://docs.google.com/document/d/1nr7Pi5Dyy5kXcHJWk1UKfEYjUtc3CdvpTKIoHO6iqqs/edit"""	0.98926884	
MESOS-8920	MESOS	Improvement	"""Support per-container container logger configuration."""	"""""""Currently, the container logger only takes `ExecutorInfo`, meaning that it only allows configuration at per-executor level.    This ticket captures the work to make it configurable at per-container level (nested container, standalone container, etc.)"""""""	"""commit d30dc724b512264b1a65f0b5b337fbe24bc4894d  Author: <USER>  Date:   Tue May 15 17:37:13 2018 -0700        Updated the container logger interface.            Container logger's prepare() method now takes `ContainerConfig` to be      consistent with the isolator interfaces. This allows the framework to      control the logger behavior for nested containers, as well as standalone      containers (by using environment variables).            Review: https://reviews.apache.org/r/67146"" [SEP] ""commit a981067d2dd4a1ce6be68d3fd5a7115ce47b3a24 (HEAD -> master, origin/master, origin/HEAD)  Author: <USER><<EMAIL>>  Date:   Thu May 17 15:27:26 2018 -0700        Added ContainerID to container logger prepare interface.        This is to allow the logger to tag the output with that information.        Review: https://reviews.apache.org/r/67202"""	0.9892091	
MESOS-9498	MESOS	Improvement	"""Avoid unnecessary copies in v1 API handlers"""	"""""""Repeated use of the {{evolve()}} and {{devolve()}} helpers in the v1 API code paths leads to unnecessary copying of messages. We should evaluate the existing implementation and design an approach which can avoid copies to improve performance.    This ticket may be split out into multiple if the design and implementation warrant it."""""""		0.98916197	
MESOS-9021	MESOS	Task	"""Allow schedulers to specify allowed devices for tasks."""	"""""""Container devices can be specified globally, but not for specific tasks. We should extend the API to allow schedulers to specify allowed devices for particular tasks."""""""	"""Added link to design doc. This is basically straight forward, but we need to think through the security implications and the mechanism by which operators can apply access control."""	0.9891321	
MESOS-8306	MESOS	Improvement	"""Restrict which agents can statically reserve resources for which roles"""	"""""""In some use cases part of a Mesos cluster could be reserved for certain frameworks/roles. A common approach is to use static reservation so the resources of an agent are only offered to frameworks of the designated roles. However without proper authorization any (compromised) agent can register with these special roles and accept workload from these frameworks.    We can enhance the {{RegisterAgent}} ACL to express: agent principal {{foo}} is allowed to register with static reservation roles {{bar, baz}}; no other principals are allowed to register with static reservation roles {{bar, baz}}."""""""	"""After investigating it I found that it makes more sense of reuse the {{ReserveResources}} ACL for static reservations in the process of authorizing the agent. This ACL clearer in its intention to authorize reservations and its implementation and semantics don't rule out static reservations. We can think of the agent as the subject that requests to the master to reserve resources. i.e., setting {{--resources}} flags on the agent doesn't make it final w.r.t static reservations until the master approves it.    Do you see any problems with this approach [~<USER> [~<USER> [~<EMAIL>]"" [SEP] ""Can you be more specific about the proposal? I can't match your description up to the ACLs docs."" [SEP] ""So in order to authorize the static reservations, the master would be configured to use the {{reserve_resources}} ACL against the agent's principal like this:    {code:title=}  """"register_agents"""": [      {        """"principals"""": { """"values"""": [""""low-security-agent"""", """"high-security-agent""""] },        """"agents"""": { """"type"""	0.98902005	
MESOS-9981	MESOS	Epic	"""Introduce a Mesos API to update reservations"""	"""""""We should introduce an API which allows updating a resource reservations so e.g., persistent volumes can be moved between roles non-destructively.    Design doc: https://docs.google.com/document/d/1LFh0OkOEHslmK6xqok1fCn2MOqGefvNodusOOnV66Q4/"""""""	"""Split scheduler re-reservation API into a separate epic https://jira.apache.org/jira/browse/MESOS-10106, as discussed with [~<USER> and [~<USER>."""	0.98899883	
MESOS-9237	MESOS	Improvement	"""Add http handler metrics in libprocess."""	"""""""In a similar spirit to MESOS-9235, we can introduce per-route http metrics in libprocess to get a better sense of how long responses take to complete:    * The biggest window of time that we can measure is: time from parsing a request, to finishing {{send()}}ing all of the data for its response.  * An interesting subset of this time is how long it took from executing the handler to the response future being ready.  * Other interesting subsets of the overall time is how long it took us before we could execute the handler (e.g. routing delay, actor queueing delay), and how long it took us to send it to the os (e.g. I/O saturation, backpressure from a slow client, etc).    These metrics would ideally have histogram like distributions (e.g. percentiles over a window)."""""""		0.98896056	
MESOS-7555	MESOS	Task	"""Add resource provider IDs to the registry"""	"""""""To support resource provider re-registration following a master fail-over, the IDs of registered resource providers need to be kept in the registry. An operation to commit those IDs using the registrar needs to be added as well."""""""	"""{noformat} commit 8db88af08763f489d65f7b3fa2e372f195fa4736 Author: <USER><EMAIL> Date:   Thu Aug 3 08:53:20 2017 +0200  Implemented a registrar for resource provider manager state.  This patch adds a registry and registrar interface for resource provider managers. The registrar interface is modelled after the master registrar and supports similar operations. Currently a single, LevelDB-backed registrar is implemented which we plan to use for resource provider managers in agents.  Current the registry allows to add and remove resource provider IDs.  Review: https://reviews.apache.org/r/61528/ {noformat} {noformat} commit 46db7e4f27831d20244a57b22a70312f2a574395 Author: <USER><EMAIL> Date:   Tue Aug 15 11:35:15 2017 +0200  Added a master-registry backed resource provider manager registry.  This patch adds an implementation of the resource provider registrar backed by the master's registrar. With that it becomes possible to persist resource provider manager state in a single master registrar, but use the narrow"	0.9889037	
