issue_key	project	issue_type	summary	description	comments	design_prob	Label
FAB-15310	FAB	Documentation	"""Reconstructing behaviour of peer and orderer"""	"""""""Hello,    Two relevant questions:   # While peer is reconstructing CouchDB (when peer starts with data but with empty CouchDB). This happens when peer has persistent disk attached but not CouchDB    ** is it safe to use peer?    ** otherwise how to detect this situation and do not send traffic to peer? maybe (if not already in place) *peer node status* should return a proper message which can be used as *readiness probe* and do not send traffic to peer?   # When using Kafka orderer, are we safe by not attaching persistent disk to orderer nodes? Experience suggests orderer nodes restore data from Kafka cluster, but is this something we can rely on?   ** similar to above, is it safe to use that instance of orderer while restoring data?   ** otherwise how to detect this situation and do not send traffic to that orderer instance?     Thanks     """""""		0.98804516	
FAB-16550	FAB	Task	"""Key metrics to monitor for fabric raft network in k8s"""	"""""""Provide a list in fabric-test repository such as a Readme file to monitor during system test traffic runs. Include examples of recommended sort and display criteria on prometheus servers, of useful metrics from fabric, raft, and a few relevant ones from k8s cluster.    For example, we might suggest to look for metrics with these substrings in their names:   * raft   * cluster   * kubernetes    or suggestions based on target area k8s cluster communication metrics   * - EgressQueueSize          metrics.Gauge   * - EgressWorkerCount        metrics.Gauge   * - IngressStreamsCount      metrics.Gauge   * - EgressStreamsCount       metrics.Gauge   * - EgressTLSConnectionCount metrics.Gauge   * - MessageSendTime          metrics.Histogram   * - MessagesDroppedCount     metrics.Counter    or fabric metrics sent out by the raft orderers (filter per channel per orderer):   * cluster_size   * is_leader   * committed_block_number   * snapshot_block_number   * # of leader_changes   * # of proposal_failures   *  data_persist_duration   * # of normal_proposals_received   * # of config_proposals_received         To start with, here are some samples of groups of recommendations used on prometheus server during previous testing efforts:    (1) general usage, counts    <your_prometheus_server>/graph?g0.range_input=1d&g0.expr=endorser_successful_proposals&g0.tab=0&g1.range_input=2w&g1.expr=consensus_etcdraft_committed_block_number&g1.tab=0&g2.range_input=1d&g2.expr=broadcast_processed_count%7Bexported_type%3D%22ENDORSER_TRANSACTION%22%7D&g2.tab=0&g3.range_input=2h&g3.expr=container_memory_usage_bytes%7Bcontainer_name%3D~%22peer.*%7Corderer.*%22%7D&g3.tab=0&g4.range_input=1d&g4.stacked=0&g4.expr=consensus_etcdraft_normal_proposals_received&g4.tab=0&g5.range_input=1d&g5.expr=consensus_etcdraft_is_leader&g5.tab=0         (2) consensus_etcdraft    https://<your-prometheus-server>/graph?g0.range_input=1d&g0.expr=consensus_etcdraft_cluster_size%7Bchannel%3D%22testorgschannel1%22%7D&g0.tab=0&g1.range_input=1d&g1.expr=consensus_etcdraft_committed_block_number%7Bchannel%3D%22testorgschannel1%22%7D&g1.tab=0&g2.range_input=1d&g2.expr=consensus_etcdraft_config_proposals_received&g2.tab=0&g3.range_input=1d&g3.expr=consensus_etcdraft_data_persist_duration_bucket%7Bchannel%3D%22testorgschannel1%22%7D&g3.tab=0&g4.range_input=1d&g4.expr=consensus_etcdraft_data_persist_duration_count%7Bchannel%3D%22testorgschannel1%22%7D&g4.tab=0&g5.range_input=1d&g5.expr=consensus_etcdraft_data_persist_duration_sum%7Bchannel%3D%22testorgschannel1%22%7D&g5.tab=0&g6.range_input=1d&g6.expr=consensus_etcdraft_is_leader%7Bchannel%3D%22testorgschannel1%22%7D&g6.tab=0&g7.range_input=1d&g7.expr=consensus_etcdraft_leader_changes%7Bchannel%3D%22testorgschannel1%22%7D&g7.tab=0&g8.range_input=1d&g8.expr=consensus_etcdraft_normal_proposals_received%7Bchannel%3D%22testorgschannel1%22%7D&g8.tab=0&g9.range_input=1d&g9.expr=consensus_etcdraft_snapshot_block_number%7Bchannel%3D%22testorgschannel1%22%7D&g9.tab=0         (3) etcd_disk_wal    https://<your-prometheus-server>/graph?g0.range_input=1d&g0.expr=etcd_disk_wal_fsync_duration_seconds_bucket%7Bk8s_app%3D~%22orderer1st.*%22%7D&g0.tab=0&g1.range_input=1d&g1.expr=consensus_etcdraft_data_persist_duration_count%7Bk8s_app%3D~%22orderer1st.*%22%7D&g1.tab=0&g2.range_input=1d&g2.expr=consensus_etcdraft_data_persist_duration_sum%7Bk8s_app%3D~%22orderer1st.*%22%7D&g2.tab=0         (4) cluster_comm    https://<your-prometheus-server>/graph?g0.range_input=1d&g0.expr=cluster_comm_egress_queue_capacity%7Bchannel%3D%22testorgschannel1%22%7D&g0.tab=0&g1.range_input=1d&g1.expr=cluster_comm_egress_queue_length%7Bchannel%3D%22testorgschannel1%22%7D&g1.tab=0&g2.range_input=1d&g2.expr=cluster_comm_egress_queue_workers%7Bchannel%3D%22testorgschannel1%22%7D&g2.tab=0&g3.range_input=1d&g3.expr=cluster_comm_ingress_stream_count&g3.tab=0&g4.range_input=1d&g4.expr=cluster_comm_egress_tls_connection_count&g4.tab=0&g5.range_input=1d&g5.expr=cluster_comm_msg_send_time_bucket%7Bchannel%3D%22testorgschannel1%22%7D&g5.tab=0&g6.range_input=1d&g6.expr=cluster_comm_msg_send_time_count%7Bchannel%3D%22testorgschannel1%22%7D&g6.tab=0&g7.range_input=1d&g7.expr=cluster_comm_msg_send_time_count%7Bchannel%3D%22testorgschannel1%22%7D&g7.tab=0     """""""		0.9879892	
FAB-14749	FAB	Documentation	"""Install java chaincode on when new peer is added in BYFN"""	"""""""The current BYFN tutorial allows you to install a chaincode on a third peer, and join it the channel after it has been instantitated. [https://hyperledger-fabric.readthedocs.io/en/latest/build_network.html#install]         With the the new Fabric chaincode lifecycle, this chaincode does not have be the same language, as long as the chaincode definition has been committed. we could install a java or node chaincode on this third peer rather than another golang chaincode. It would be an easy to demonstrate the new capability maintaining the overall flow of the tutorial."""""""	"""There is no need to do this"""	0.9879821	
FAB-16239	FAB	Story	"""External builders should run in controlled environment"""	"""""""By default, when a process is started, it inherits the environment of its caller. In the context of external chaincode, the environment of the peer is propagated to the builder. Given most users of the peer rely on environment variables to influence the configuration, it's quite likely that sensitive information is accessible in the environment.    In order to reduce the likelihood of information leaks via the environment, the external build configuration element in the peer should be extended to support and environment variable name whitelist. Any environment keys in that list will be propagated to the external builder.    The default list should contain PATH, LIBPATH, and TMPDIR. It's likely that environment variables like http_proxy/HTTP_PROXY will be added by users."""""""	"""@enyeart - please don’t assign items from the IPM backlog."""	0.98798186	
FAB-15388	FAB	Story	"""OU support for admins: As a Fabric deployer or administrator, I want to specify an OU to identify adminstrators"""	"""""""Currently, admins are identified by explicit X509 certificates.  The X509 MSP already has the ability to set NodeOUs to identify client and peer roles.  We should also allow an OU to be used to identity admins as well.    For """"""""local"""""""" MSPs, this should simply require the customer to upgrade the peer; I do not believe we need to hide this behind a capability.    For channel MSPs, we will need to hide this behind a capability."""""""	"""https://gerrit.hyperledger.org/r/#/c/31340/"" [SEP] ""I understand, support, and desire the feature described by this story. That said, I don’t understand the “fork MSP implementation” sub-task.    I’d really like to understand why a complete clone of the MSP is the path forward and why we think it’s a good thing to duplicate n fabric subsystems as we try to evolve them.  I can understand that as a fallback when there there are fragile behaviors that we wish to abandon."" [SEP] ""[~<USER> [~<USER> [~<USER>  Could you help drive this one to completion in v1.4.2 this week?  If not complete this week we should consider deferring from v1.4.2.  We decided not to do the broader refactor/fork that was discussed in release-1.4 branch.    [~<USER> Also see the linked Jiras...  Could the node OU support for orderer also be added?  Could you work on cryptogen and CA support as well? Or do you think not essential for v1.4.2?"" [SEP] ""Unfortunately this didn't get the required reviews/tests before the v1.4.2 freeze,"	0.98794556	
FAB-16226	FAB	Sub-task	"""Create constructors for SimpleCollection"""	"""""""In many places we do the following:    ```   sc := &SimpleCollection{}    err := sc.Setup(...)    ```   This seems unnecessary and we should encapsulate this behavior in a constructor. Let's create the following:    ```   NewSimpleCollection(...) // takes same arguments and executes same behavior as Setup(), requires a CollectionConfig to be passed and will be used by PrivateDataProvider    NewSimpleCollectionByCollectionCriteria(...) // this constructor allows us to pass in the SimpleQueryExecutor, ChaincodeInfoProvider, and IdentityDeserializerFactory dependencies to fetch the CollectionConfig directly from the constructor    ```         For now let's keep Setup as is for consumers that already have a SimpleCollection beyond an empty SimpleCollection so they can still call Setup as needed."""""""		0.98786587	
FAB-14480	FAB	Story	"""When enabling checkpoint, ensure latest channel config in state database is deterministic across peers"""	"""""""When checkpoint is enabled with a capability flag, latest channel config will need to be re-written to state database in a deterministic way across peers. The existing channel config at key resourcesconfigtx.CHANNEL_CONFIG_KEY may not have it's content saved in a deterministic order, due to maps not getting saved in a deterministic order during protobuf  marshaling. One approach is to take the Config directly from the ConfigEnvelope as produced by orderer, without unmarshaling and re-marshaling in each peer. Sample code for this approach can be found at https://gerrit.hyperledger.org/r/#/c/29766/."""""""	"""Stale"" [SEP] ""This was done long ago in some other context - **https://jira.hyperledger.org/browse/FAB-14446"""	0.98785853	
FAB-15115	FAB	Task	"""create Maintainers file in fabric-test"""	"""""""We should create a text file to identify those with maintainer privileges, as is done in other fabric project repositories.    Also, we need to add maintainers, since Adnan and Latitia are inactive or less active now. I am thinking we could add those with the most change requests and knowledge of the repo: Dongming and Surya, at least to provide coverage for those areas of which they are knowledgeable."""""""	"""[https://gerrit.hyperledger.org/r/#/c/30834/]"" [SEP] ""Dongming is already a maintainer.     Policy says that adding a new maintainer (e.g. Surya) should be done with another Jira task, with approval from majority of maintainers. We can handle that separately."""	0.9878528	
FAB-17807	FAB	Story	"""Option to rollback private data store when rolling back peer to a prior height (for backup/restore scenarios)"""	"""""""`peer node rollback` command currently preserves private data store, since the assumption is that private data is still valid and should be used as the peer re-processes blocks to catch up to latest height.    However, in the case of a network level backup/restore due to a disaster, the consortium may decide to restore to a prior orderer height. In these scenarios the peers would need to be rolled back to the same height, including the private data store."""""""	"""We decided not to pursue a backup scenario where peers are rolled back, closing."" [SEP] ""[~<USER> is there an alternative strategy for backup/restore that's available or in the works?"""	0.987788	
FAB-15076	FAB	Story	"""Differentiate between direct and invoke thru another chaincode """	"""""""In current fabric, there are majorly 2 ways to invoke a chaincode :   # To invoke that directly using CLI or SDK on any language   #  And we could invoke 1 chaincode from another chaincode using       But there's no way that I could get to know from where the call is coming.    For example, I have a chaincode where I want to prevent it from being invoked by another chaincode, this could be implemented in Ethereum. But It's not currently present in fabric or I'm not able to find that.     Or, Imagine a use-case where we would want a call coming from a chaincode being treated differently to that which comes directly to the chaincode.    I personally feel if this is not present, we might want to add this. """""""	"""I do think that we might want to consider adding this to a chaincode library or extension, though this is possible (though somewhat annoying) to do through the current APIs.  See [https://github.com/hyperledger/fabric/blob/50152af43390fd7ffbe627f0f5d1fb18b456cad6/core/scc/cscc/configure.go#L123-L130]"" [SEP] ""I've converted this to a story as it's more of a feature request than a bug."""	0.9877751	
FAB-16060	FAB	Task	"""Keep """"kubeconfig file"""" in CI system to run the system tests on k8s cluster"""	"""""""To run the system tests on k8s cluster with Azure pipeline, we have to share the kubeconfig file or pass the credentials information to the CI system to interact with the k8s cluster. Explore on this, how to secure k8s cluster information when using the same in Azure pipeline environment."""""""	"""We need to explore how to configure kubeconfig file in CI (As fabric is moving towards Azure pipeline, it's worth of exploring how to keep kubeconfig file in CI). At this moment we are trying to use Internal Jenkins to run these system tests. This is not a blocker at this moment but once the CI system is finalized will move towards that."""	0.9877643	
FAB-16860	FAB	Task	"""Audit and ensure that at least one new lifecycle test still uses the platforms package and chaincode db indices"""	"""""""In an effort to speed up our integration tests, we have begun using external builder for all of our new lifecycle integration tests.  This is good for speed, but we need to ensure that the existing platforms based approach does not break.  We also need to ensure that the existing metadata parsing from within a platform style package does not break.    This task may hopefully be fulfilled simply by modifying one of the existing new lifecycle tests to use the platform style packaging."""""""	"""[https://gerrit.hyperledger.org/r/c/fabric/+/34172]"""	0.98771566	
FAB-15576	FAB	Task	"""Replace gossipSupport and inline function with an adapter"""	"""""""Within the peer package, {{createChain}} sets up a number of config bundle listeners. One of these supports gossip.    The current implementation for gossip involves a {{gossipSupport}} struct in the peer that embeds  {{channelconfig.Application}}, {{configtx.Validator}}, and {{channelconfig.Channel}}.         This is rendered as a {{Config}} interface:        In addition to employing the """"""""support"""""""" anti-pattern, it violates the tell-don't-ask principle as the object presented to gossip is used to repeatedly _get_ the information from the config bundle.    This needs to be refactored to create a single-responsibility object that acts as an adapter between gossip and the BundleActor. This object should be created with the necessary dependencies and attach a method that satisfies the {{channelconfig.BundleActor}} interface. When the {{BundleActor}} callback is driven, the adapter should create a value object that contains the necessary data for gossip and calls the gossip handler with the value object.    This approach tells gossip the information it needs, allows the adapter layer to be explicitly tested, and it removes the {{gossipSupport}} struct from the peer.  """""""	"""{{ProcessConfigUpdate}} is referenced here:    "" [SEP] "" would like to take up this task."" [SEP] ""Can you give me some more context ad details on this [~<USER>    Like which file and function in it that must be changed or added? I can  start some work on it then. Since i don't the context behind this ticket i am having a tough time what exactly it means."""	0.98762953	
FAB-14230	FAB	Test Task	"""Scaling traffic runs on networks with more orderers (3, 27, 54, 108) in a channel"""	"""""""h2. Summary    This test objective is to measure the throughput performance impact of an increasing number of orderers in a channel. We use the same number of traffic threads and traffic model, same number of peers, and only one channel for all test iterations. The traffic will be distributed evenly among all the orderers of the channel, so that means each orderer would receive less ingress traffic for the later test iterations when the number of orderers is higher. If the number of orderers were irrelevant, i.e. infinite scalability, then we would expect the same overall TPS result with each iteration. We will measure and share the results. If we don't see any different TPS measurements, then we could consider repeating with more traffic (2 or 3 or more multiples of traffic).  h2. Setup    Same setup as in FAB-13601, with the following differences:   # create 1 channel: {{channel1}}   # 3 peers with 1 peer/org   # 36 orderers in orderersystemchannel   # start with m=3 orderers in testorgschannel1; run tests for #orderers = m = 3, 27, 54, 108   # {{batchSize.maxMessageCount}}: 500   # logging level set to {{info}} (and if we see errors, then we can re-run test with debug-level logs in the orderer package per FAB-13597)    h2. Inputs   # Start 54 thread transactions to each org's peer evenly, i.e., 18 threads to a peer. So each peer will process the same amount of transactions.   # Each thread sends 10K invokes, using PTE constant mode, i.e. sending next transaction as soon as the previous one is sent to and ACK'd received by the ingress orderer.   # In the case of 108 orderers, send 108 thread transactions to each org's peer evenly, each thread will send 5K invokes using PTE constant mode.   # All transactions from a single thread will target the same orderer.   # The orderer load-balancing will be handled in such a way that the 54 threads (or 108 threads) are evenly distributed among the {{m}} orderers which participate in the application channel, i.e. 18 threads to each orderer if {{m=3}}, 2 threads to each orderer if {{m=27}}, and 1 thread to each orderer if {{m=54}} or {{m=108}}   # Proceed to the next phase: add orderers and rerun the traffic test. The orderer admin retrieves the latest config block from the orderersystemchannel from orderer1, and modifies it to add 3 more orderers (for a total of 6) to application channel testorgschannel1, and submits a configuration update of the orderersystemchannel. Rerun the traffic.   # Repeat again with #orderers m = 27, 54, 108         Refer also to FAB-14269 for a test with many orderers AND multiple channels.  h2. Expectations   # No errors in the logs of peers and orderers.   # No failures or errors reported by PTE.   # All transaction events are received by PTE.   # TPS (Transactions Per Second) overall rates will be provided for each test iteration, for the varying values of {{m}} (number of orderers)."""""""	"""The message complexity of raft protocol is O( n), so i would expect throughput to drop as cluster getting bigger.         I think it would be nice to get a grip on the impact of network latency/throughput and disk speed."" [SEP] ""Two suggestions:   # Given time constraints, let's make the step size bigger: 3-18-36.   # Given time constraints, let's prioritize a test with, say, 3 or 5 OSNs, and heavy traffic on 500 channels. Then we can get back to this.     "" [SEP] ""Two test are executed for each test scenarios (orderer=27, 54, 108).  1. fixed incoming rate, TPS=100 for 90 min  2. stress test with constant mode, i.e., send tx as soon as poosible  Transactions: for orderers=27 and 54, 54 threads with 10k tx each thread, total 540,000 transactions are sent.  Each transaction has payload size=8B using local disk.  Each test is executed twice. The results are as follow:    27 orderers  test 1: both passed, client (PTE) receives all transaction events  test 2: passed, client receives all transaction events, TPS="	0.98761743	
FAB-16336	FAB	Task	"""launch pte threads processes inside k8s cluster"""	"""""""Launch pte threads processes inside k8s cluster containers instead of on local machine wherever tests are started (which may be a small capacity VM). Doing this should increase performance significantly, or at least eliminate a potential bottleneck that could prevent stress load testing.    Integrate this option into the k8s launcher tool to be done automatically. Document this appropriately. Also, ensure the user can see the pte logs.    This will require retrieving data from all the pte containers to be put together and reported at the end of the test.    It also may be easier after standardizing a report structure with FAB-16167."""""""	"""Marking this as a future work."""	0.9875293	
FAB-17851	FAB	Story	"""Chaos Testing"""	"""""""Some of the fundamental properties of a Blockchain network, are its highly-availability, fault-tolerance and ability to recover from disaster. To that end, one of chief goal as System Test should be to fully test the ability of a Fabric network to recover from minimal and total failure. Our goal should be to assert the expected functionality of the network as we kill off components and allow them to come recover, delete the underlying artifacts of these components, and take them offline for extended periods of time.    This testing will be performed using ChaosKube on a Kubernetes cluster."""""""		0.98747694	
FAB-16485	FAB	Task	"""In fabric-test, remove dependencies on chaincodes and artifacts in other repositories"""	"""""""The goal is to make our test environment self-sufficient and more stable, not to test other chaincodes such as those in fabric-samples or fabric repositories. If a cc exists in another repo, that other repo owns it and should have their own tests to verify it works.    Review current cc usage for all tests inside fabric-test, and if necessary create our own chaincodes that exercise the logic funtionality desired, or make local copies in fabric-test/chaincodes/. We don't want our tests to break when the test chaincodes get changed by others.    An argument could be made for exceptions for marbles02 and marbles02_private, which are fully supported by fabric team (currently and intended to provide full API coverage and expect to be maintained continually; we could consider using these from remote repositories (currently fabric-samples). Discuss with the leads as appropriate. However, even for these, it may still be preferable to contain local copies within fabric-test repo. If for some reason the cc evolves, then we could update our own copies and fix our tests together in a controlled manner at aa convenient and appropriate time, to avoid unexpected test failures and CI disruptions."""""""	"""This work was completed as part of general cleanup"""	0.9874507	
FAB-16109	FAB	Story	"""As a fabric developer, I need a way to detect when an externalbuilder chaincode has exited"""	"""""""There is a function 'Wait', in the current VM container API for chaincodes which is to allow the peer to monitor a running chaincode and, on its exit, deregister it from the map of chaincode handlers.  Presently, the externalbuilder implements this as a no-op {{select{ } }} waiting forever, as there is no way to determine the status of the chaincode.    It's unclear whether we want to implement this as a synchronous blocking call like 'Wait' before, or whether we want to use some health check mechanism etc., but if a chaincode terminates abnormally, as it stands today, the externalbuilder will never restart it."""""""		0.9874287	
FAB-17709	FAB	Story	"""Implement function for creating system channel genesis block"""	"""""""As a consumer of the fabric config API, I would like to be able to create genesis blocks for system channels. As a reminder, system channel genesis block does not create an application group and instead only fills the channel config group with an orderer and consortiums group. Whether we choose to combine this function with application channel creation like what was done in the original configtx encoder, or we choose to split them into separate API functions is up to the implementer.         *Acceptance*    I can call a function to create a system channel genesis block. There should be a new example added that demonstrates this behavior."""""""	"""[~<USER> I forgot at the time of creating this story that this should be a genesis block and not a channel creation tx. System channel creation is tied to creating an actual block itself. There's examples of this in configtxgen"" [SEP] ""[~<USER> Thank you very much for reminding."" [SEP] ""https://github.com/hyperledger/fabric/pull/1055"""	0.98736143	
FAB-18069	FAB	Sub-task	"""Separate internal & external Halt on etcdraft.Chain"""	"""""""currently, when the etcdraft.Chain halts, either internally or externally, it calls an """"""""haltCallback"""""""" that generates a new chain. This is useful for internal halt, when the chain discovers it is no longer a member of the channel and needs to transfer responsibility to either a follower or an inactive chain. In order to remove a chain, we need to close it by calling Halt with an external thread. However, currently this will cause a call to haltCalback...    The task here is to separate internal halt (called by the internal go-routine) from external Halt, that should stop the chain and indicate that haltCallback should NOT be called upon termination."""""""	"""https://github.com/hyperledger/fabric/pull/1628"""	0.9873152	
FAB-17583	FAB	Task	"""Simplify NewCreateChannelTx to only consider an application channel"""	"""""""An application channel only needs to specify the consortium name, org names, and application level values/policies. We shouldn't need to extend it with defining org specific values/anchor peers/orderer config, etc. Currently the NewCreateChannelTx considers creation of a system channel and also creates a creates a Consortiums group and orderer group. Let's consider system channel creation for the future and simplify the existing logic to just be for new application channels."""""""	"""[https://github.com/hyperledger/fabric/pull/800]"""	0.9872914	
FAB-15946	FAB	Story	"""As a consumer of fabric-protos, I expect go language bindings to be available in fabric-protos-go"""	"""""""When protobuf definitions are updated in {{fabric-protos}}, an automated build process should be triggered to compile the protos to go and commit the generated artifacts to a separate source repository that gets used by or vendored into consumers. The {{fabric-protos}} repository will not contain the generated language bindings.    We have a couple of options to discuss for placement:    1. Create a {{fabric-protos-go}} repository to contain the compiled protocol buffer bindings for go. In this scenario, the import paths for the various protobuf packages would be {{github.com/hyperledger/fabric-protos-go/[common,discover,peer,orderer,etc]}}. This repo should be configured not to accept pull requests. The contents should be managed by automation.(Preferred.)  -2. Reuse the {{fabric-lib-go}} repository. In this scenario, the import paths would all be under a common {{protos}} folder and would be {{github.com/hyperledger/fabric-lib-go/protos}}.-    In either case, pull request builds for {{fabric-protos}} should generate but *not* merge/commit the artifacts to the target repo. Builds performed post-commit should generate the artifacts and commit them to the target repo.    Update: During IPM we decided to do the build and promote with Travis-CI.    [1:] Please consider branching strategies. {{fabric-protos/release-2.0}} should promote to {{fabric-protos-go/release-2.0}} while {{fabric-protos/master}} should promote to {{fabric-protos-go/master}}.  [2:] Please read https://medium.com/namely-labs/how-we-build-grpc-services-at-namely-52a3ae9e7c35 for inspriation.    """""""		0.9872738	
FAB-16206	FAB	Story	"""External builder detect should not need to parse flags"""	"""""""The first pass of the detect, compile, launch infrastructure was implemented with a collection of  command line switches. This will become unwieldy over time as implementers will have difficulties ignoring unknown flags and parameters - especially flags that accept values.    Instead we should remain consistent with the buildpack model that already exists - namely, we provide a list of directories that contain extracted files. If we need to provide more data, we can add an additional argument or populate additional files. This means that implementations should ignore extra arguments as a general rule until they know what they point to.    detect should be provided a directory containing metadata.json (holding metdata as a basic map) and a reference to a directory containing the exploded source.    Acceptance: external scripts do not need to process flags; existing parameters are reworked to fit this model."""""""		0.9872433	
FAB-14250	FAB	Sub-task	"""Integration tests for crash and recovery in the middle of migration"""	"""""""# A test case for the restoration of migration status after crash (""""""""empty kafka""""""""):   ## start a single Kafka orderer, perform a series of migration commands, but not commit.    ## stop the node and restart it, verify that migration can proceed.   # A test case for consuming fast from Kafka, possibly out of order (""""""""full Kafka""""""""):   ## start three Kafka orderer, perform a single migration command (START)   ## stop orderer 3   ## perform a series of migration commands, including commit on orderers 1,2   ## restart orderer 3   ## restart all (1,2,3) ro Raft   ## verify all is well"""""""	"""Switching to alternative  migration design - v2"""	0.98724014	
FAB-15782	FAB	Story	"""Fabric Samples Builds Chaincode Inside Fabric Tools Image"""	"""""""Currently Fabric Samples creates a CLI container from the Fabric-Tools image. It mounts the chaincode inside the container and calls `peer lifecycle chaincode package`.    Fabric recently merged a change that removes the shim and protos package from the ccenv image. This means that the shim, peer protos and their dependencies must either be vendored in the chaincodes package, or exist in the GOPATH. We also removed the filter that excluded the Shim and Protos package from the `chaincode package` """"""""autovendoring"""""""" process.    The issue in Fabric Samples is that the Chaincode is mounted into the CLI container where there is no hope of Fabric existing. Fabric cant be cloned locally inside the container before calling the package process because the directory is already populated by the cryptographic material. And Fabric can't be mounted into the container because the GOPATH could potentially contain multiple paths, i.e., `/usr/go:/usr/local/go:/Users/user/go` unless you first discern where Fabric exists on the GOPATH before mounting the volume.    The Fabric Samples team needs to come up with a solution that will allow for the existence of Fabric, whether that be inside the container on the GOPATH, or, packaging the chaincode outside of the CLI and then mounting the chaincode package into the container, which requires Fabric to be on the local GOPATH. We already require the users to have the binaries on their system PATH as part of the Fabric Samples prerequisites, so building it outside the container is not an unreasonable things to ask.    Fabric's new chaincode packaging model will require the dependencies to be prevendored, or exist on the GOPATH, so having developers who are running Fabric Samples have to do the same process is reasonable, given it will be expected of them when developing.    We will also need to update Fabric Samples doc to inform developers they need to clone Fabric into their GOPATH locally, if samples doesn't provide another means for packaging the chaincode.    You can test this issue by simply running ./byfn.sh up. However we have backed out the changes which cause this to break. We will reintroduce the changes, but gate them with a environment variable `CHAINCODE_VENDORSHIM` which if set to true will take the path that breaks the packaging process. You will be able to test your changes by setting this flag in your environment, whether that be locally outside of Fabric Tools, or in side of the Fabric Tools container."""""""	"""The strategy here will be to use Go modules functionality by adding a go.mod to each Go chaincode sample.  After that, we'll add a *go mod vendor* command to the various scripts"" [SEP] ""https://gerrit.hyperledger.org/r/c/fabric-samples/+/32064"""	0.9872204	
FAB-17782	FAB	Sub-task	"""Deploy Network"""	"""""""Deploy a network using a pipeline with the following topology on the network, we will reset this network weekly:   * 2 orgs   ** 2 Peer's per org   *** 1 CA per org   *** Use CouchDB   ** 5 Raft Orderers    We should install and instantiate a simple Go chaincode on the Chaos network such as samplecc. This chaincode will serve no purpose other than to drive traffic, so it need not be anything fancy.    This network will be redeployed weekly so it needs to be a pipeline and the artifacts need to be saved as a common name in Artifactory we can reference in the pipeline that will drive traffic."""""""		0.987211	
FAB-15599	FAB	Sub-task	"""QueryNamespaceDefinitions should return aggregate info from old and new lifecycle"""	"""""""The new version of the query should return info from both the legacy and the new lifecycle. The new lifecycle returns this    but the corresponding LSCC query (LSCC.GETCHAINCODES) returns    We have 2 options:   # change the query results of the new lifecycle to make them compatible (in terms of returned information) to the old ones, and then simply use the results of LSCC.GETCHAINCODES to fill info for the legacy lifecycle   # keep the current semantics of the query, and return similar info for the legacy lifecycle.    We need to apply appropriate shadowing rules so that if a chaincode is present on both lifecycles, information from the new lifecycle shadows that from the legacy.    We also need a flag to tell which of the chaincodes is currently defined in the new or the legacy lifecycle."""""""		0.9871832	
FAB-15476	FAB	Story	"""Reduce CouchDB exposure via reuse """	"""""""In the core/ledger package, lockbasedtxmgr current uses a new instance of CouchDB for every single test executed. Instead we should use one Couch container, and instead initialize new ledgers in the same DB.    This will provide two benefits:    The first is we reduce the likelyhood of a timeout occurring on CouchDB startup. Currently there are over 30 instances of Couch starting and any one can cause unit tests to fail. Using only one instance greatly reduces our exposure to failures.    The second benefit is a greatly reduced time period for conducting tests in this package. Each container takes 10 seconds to start. Reducing to a single container will save nearly 5 minutes off of unit test run time."""""""	"""https://gerrit.hyperledger.org/r/c/31417/"""	0.9871159	
FAB-14221	FAB	Test Task	"""5. Raft Quorum Tests: stop multiple orderers (some or all) to prevent consensus quorum, and then recover them, in different sequences, with traffic"""	"""""""We have covered this at some level with FAB-14220, which became a better test than originally designed, where we stopped/restarted different number of and combinations of orderers. What that test does NOT do is, after some orderers are stopped, to start (only) different subsets orderers (rather than starting all of them at once) to bring up the total number to be just enough to reestablish quorum (with different set of orderers that had been part of the most recent quorum). This is targeting functionality that is part of the raft logic, not so much our orderer code, so it does not have to be in the critical list for this fabric release but still is something we could execute to be thorough. We might also consider doing this along with FAB-14293, when we set up orderers in different clusters in distant locations."""""""		0.98710257	
FAB-15364	FAB	Sub-task	"""Allow system chaincode (at least _lifecycle) to have access to txsimulator/txcontext"""	"""""""System chaincodes are limited by the shim interface and do not have access to some of the resources that may be required in the downstream code.    FAB-15363 requires the _lifecycle system chaincode to query lscc system chaincode in order to fetch existing collection configs (if defined).    One possible way would be to use chaicode calling chaincode mechanism. However, that would be extending the uses of system chaincodes in the peer code even further.     The other way (which would be preferred) is to use https://github.com/hyperledger/fabric/blob/master/core/scc/lscc/deployedcc_infoprovider.go to query directly lscc without going via lscc system chaincode interface (as is used at many places in peer code). However, this requires _lifecycle system chaincode to have access to query executor that can be used directly.    Discussed potential solution with [~<USER> and he suggests that the _lifecycle system chaincode can be passed with the txcontext map during construction of the chaincode instance (https://github.com/hyperledger/fabric/blob/master/internal/peer/node/start.go#L327) and the chaincode can look this up by txid (which is accessible via shim). This appears a reasonable workaround to me till we have to manage a part of the peer code as system chaincodes."""""""	"""https://gerrit.hyperledger.org/r/#/c/31351/"""	0.9870688	
