issue_key	project	issue_type	summary	description	comments	design_prob	Label
NEXUS-19525	NEXUS	Improvement	"""Allow cleanup to utilize more than a single policy"""	"""""""More complicated cleanup cases (some to be developed) may need more than a single policy.  This ticket will implement that."""""""	"""Once deployed, the cleanup policies will be able to be made active (or removed from active) similar to our Security Realms or Repository Groups design.  All policies will run and components from ANY affected policy will be removed.  On upgrade, the single policy will be added to active, any others will need to be manually added.  Documentation will be updated to reflect these changes."""	0.9846614	
NEXUS-10121	NEXUS	Improvement	"""Ability to upload components from the UI to a repository"""	"""""""The goal of this issue is to have the ability to upload components from the UI to a repository.  This feature exist in nexus 2 and is very useful to upload component for the 3rd party.  Morever, in the nexus 3 we don't have a default repository for this kind of library (3rd party).  See below the documentation in nexus 2:  [https://books.sonatype.com/nexus-book/reference/using-sect-uploading.html]   At the time being, to have the same in Nexus 3 see below the workaround :  * I need to create a hosted repository  * I uploaded component with mvn command line (deploy file) like below :   [https://maven.apache.org/guides/mini/guide-3rd-party-jars-remote.html]  [http://maven.apache.org/plugins/maven-deploy-plugin/usage.html]   Little description of 3rd party :  3rd Party This hosted repository should be used for third-party dependencies not available in the public Maven repositories. Examples of these dependencies could be commercial, proprietary libraries such as an Oracle JDBC driver that may be referenced by your organization."""""""	"""This is some feature i too would like to have it badly  There are many artifacts which we wont be able to get from internet and having an option to upload through UI will be really great  We already have nexus oss 2 and this particular feature will be blockade for us to upgrade to OSS 3 "" [SEP] ""FYI our internal work is being tracked in a private ticket but this will be moved along as we progress and NXRM should have parity with NXRM2."" [SEP] ""This feature is a really convient way to upload artifacts. So please prioritize this. "" [SEP] ""related to NEXUS-10190"" [SEP] ""How many votes you need to prioritize this task :)"" [SEP] ""I'm shocked this feature doesn't exist in version 3, please add."" [SEP] ""The removal of the ability to upload in the UI, a feature present in version 2.x, is confusing."" [SEP] ""Confused too.. How could such an important feature being left out for 3.0, 3.1 and 3.2?! "" [SEP] ""I'm surprised that this issue hasn't been fixed.  It was scheduled to be fixed end November.     I'm also confused "	0.98463887	
NEXUS-9482	NEXUS	Improvement	"""nexus should provide a list of artifacts with versions in one go"""	"""""""long established repository formats as debian apt, redhat yum use a table of contents to speed up calculation of new versions on the client without doing server roundtrips. e.g. debian has:  * https://wiki.debian.org/RepositoryFormat#A.22Contents.22_indices  * https://wiki.debian.org/RepositoryFormat#indices_difference_files_.28diffs.29    currently maven is particularly bad when using version ranges, and snapshots. some of our builds have a dependency with thousands of artifacts with version ranges as persons are kind of fed up to always adjust the detailed versions in pom files on rebuilds. snapshots are not a real option as we do continuous delivery and like to nail down versions without re-uploading or """"""""promoting"""""""" them.    it would be of benefit that maven binary repositories and maven client support a similar table of content which can be retrieved in one go to resolve e.g. """"""""the current version"""""""", or know without server roundtrip that a particular repository does not have this artifact."""""""	"""This is how Maven works by design. An issue should be filed with Maven if this functionality is desired."""	0.98457044	
NEXUS-11894	NEXUS	Technical task	"""REST API replacement for /service/local/artifact/maven/content"""	"""""""See primary use case: https://support.sonatype.com/hc/en-us/articles/213465488-How-can-I-retrieve-a-snapshot-if-I-don-t-know-the-exact-filename-    This endpoint returns the actual Maven artifact content in response, resolved using the passed parameters."""""""	"""My interest in this lies in the ability to upload a non-Java artifact to a maven2 repository, and have Nexus generate a """"fake"""" POM alongside it to handle all the versioning, etc. itself.    Yes, we can use Maven to do this, but for a non-Java project that has taken advantage of this feature for a number of years, it requires a fair amount of effort to change things."" [SEP] ""This is also a big deal to enable Nexus 2 to 3 upgrade when many projects have implemented processes to upload via this API.  It is not feasible for them all to change how they uploaded and it blocks my upgrading to Nexus 3 if workflows will break.    I want this back https://support.sonatype.com/hc/en-us/articles/213465818"" [SEP] ""This is very important feature and this is needed ASAP in Nexus 3 version.    This feature is required for example when using Docker. When creating Dockerfile we want to download latest snapshot version of application war-package with wget from Nexus 3.    It seems that current <USER>version of Nexus 3 REST"	0.9844748	
NEXUS-16881	NEXUS	Improvement	"""Disable OrientDB live query support"""	"""""""We don't use the https://orientdb.com/docs/2.2.x/Live-Query.html feature and disabling it completely (ie. removing it totally as a DB hook) will give a small performance boost.    It will also guarantee to remove future log-spam issues caused by {{OLiveQueryHook}}'s erroneous assumption that there will be a valid DB thread-local when it's called - which isn't always the case depending on the scenario.    This has led in the past to a number of log-spam reports, mostly on HA but also on a couple of non-HA systems under stress. The previous reports should have been fixed now by upstream changes, but disabling the live-query feature would protect us from similar issues in the future."""""""		0.98443395	
NEXUS-24270	NEXUS	Improvement	"""Add Ansible Galaxy Proxy support"""	"""""""With Ansible 2.10, Ansible Galaxy is going to increase its role as a primary """"""""repository"""""""" from which you can download community features (so called """"""""collections"""""""" and """"""""roles"""""""").         With this ticket, I would like to see being able to proxy such repository - i.e. similarly to nuget proxy, maven proxy, docker proxy, etc.    Collections/roles are then downloaded using ansible-galaxy ([https://docs.ansible.com/ansible/latest/cli/ansible-galaxy.html])    Hosted type would be (for me) non-essential - but always welcome. :)     """""""	"""Funny... Should go both ways right?    [https://galaxy.ansible.com/<USER>dw/nexus]         Yeah–having an Ansible Galaxy endpoint for Nexus would be great!    #Ansible     """	0.984432	
NEXUS-22820	NEXUS	Improvement	"""Process search index updates in the background in a non-blocking fashion"""	"""""""It was noticed that during elastic search index updates, a considerably large number of threads were getting blocked as a result of contention for the org.elasticsearch.action.bulk.BulkProcessor's Mutual Exclusion lock. This causes progressively slower response times from the application.    We solve this problem by decoupling the request for search index updates from the processing of those requests. This ensures that requesting threads can return to their callers quickly thereby keeping the system responsive.        Example thread stacks which show the problem:              """""""	"""Fixed."""	0.98442566	
NEXUS-18546	NEXUS	Improvement	"""Add Support for Multi-Architecture Docker Images (Manifest List)"""	"""""""To allow support of images across multiple operating systems and architectures, Docker has introduced multi-architecture images (aka manifest list or fat manifest). As stated in [https://developer.ibm.com/linuxonpower/2017/07/27/create-multi-architecture-docker-image/:]    _An individual manifest describes the contents of one image, and a manifest list lets you group multiple images together. After the creation of a manifest list, anyone (from the project owners to their user-base) can use the manifest list name where they once used an individual image name. When a user does a docker pull or docker run, the docker engine does the work of selecting which image to pull based on the operating system and architecture on which it is running. As a result, a project’s users no longer have to worry about finding the name of the image that will work for their platform_    An example of a manifest list can be found in the Docker spec: [https://docs.docker.com/registry/spec/manifest-v2-2/#example-manifest-list]    The expectation is that Nexus should support both the hosting and proxying of multi-arch images. This will also require adding support for the manifest list format type *application/vnd.docker.distribution.manifest.list.v2+json*    It should be possible to both push such an image and more importantly pull an image via Nexus along the lines of the above description i.e. """"""""docker engine does the work of selecting which image to pull based on the operating system and architecture on which it is running"""""""".      See below for code changes done for tools like podman and cri-o to fix the issue in those products.  https://github.com/containers/image/commit/ca5fe04cb38a1f0e0b960e9388a3c6372efd215a  """""""	"""Are there plans from Sonatype to implement support for multi-architecture docker registeries in Nexus 3?"" [SEP] ""From NXRM 3.22.0 Docker repositories support the following:    * *Proxying* manifest lists.  * Uploading manifest lists to a *hosted* repository.  * Pulling manifest lists via a *group* repository.    Note: Pulling via a group repository *will not* merge manifest lists from the members members."" [SEP] ""I have updated to 3.23.0. Now I should be able to invoke:    But the result I get remains:    @Joseph Stevens is there something I need to do to use this feature? Is it not available in the nexus3 self-hosted image distributed via dockerhub?  "" [SEP] ""The docker image and the download binary should be the same.  I wonder if it's POST vs PUT but I didn't work on this feature so don't know the specifics.  cc/ [~<USER>"" [SEP] ""[~<USER> What type of repo are you trying to use? When I use a docker-hosted repo I am able to follow your directions and it completes successfully."""	0.9844019	
NEXUS-19415	NEXUS	Improvement	"""include server thread id in request.log"""	"""""""Thread dumps are a common problem diagnosis tool. The request.log gives a picture of the activity the server is receiving retroactively.    Jetty Server delegates request processing to threads in its thread pool. These threads start with """"""""qtp"""""""".    While a thread dump will show you the thread id and its stack, what is virtually impossible to map is what request in the request.log ( assuming the thread finishes ) was associated wth the thread in a thread dump.    If the request qtp threadid name was included in each request.log line as a field, one could  in theory retroactively compare thread dumps + the timestamp it was taken to a request.log and isolate the specific requests contributing to some problem.    h4. Expected    Include the thread id name of the request processing thread in the request.log by default.    """""""	"""The thread ID is now added at the end of the logline. Old format:  {{127.0.0.1 - - [03/Apr/2019:12:06:34 +0100] """"POST /service/extdirect/poll/rapture_State_get HTTP/1.1"""" 200 1224 77 9 """"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36""""}}    New format:  {{127.0.0.1 - - [03/Apr/2019:12:41:09 +0100] """"GET /service/outreach/nexus.js HTTP/1.1"""" 200 - 6712 19 """"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"""" [qtp1121507949-207]}}"""	0.98440003	
NEXUS-12105	NEXUS	Improvement	"""Provide method to disable """"Analyze Application"""" function"""	"""""""Under Browse Components there is a """"""""Analyze Application"""""""" function.     There does not seem to be a way to disable this functionality for organizations that may want to prevent end users from submitting an artifact to be analyzed.    Tested with a user that has the following privileges:  * nx-search-read  * nx-repository-view-maven2--read  * nx-repository-view-maven2--browse     Need a way to disable access to """"""""Analyze Application"""""""" functionality by privilege or capability  """""""		0.98438925	
NEXUS-13180	NEXUS	Improvement	"""augmented information from npm packages"""	"""""""Development organizations are very pleased with metadata based documentation that is available via https://www.npmjs.com/ where each package is well described as functionality, dependency graph and more.  Such capability could developed for binary management applications for NPM and other technologies that are using similar metadata projection. """""""		0.98430496	
NEXUS-14433	NEXUS	Improvement	"""Support for WebDAV clients (e.g. cadaver) to manage Raw repositories content"""	"""""""We are in the process of migrating """"""""raw"""""""" artifacts repositories currently served by Apache to NXRM3 OSS, in our existing setup we use a WebDAV client [cadaver|http://www.webdav.org/cadaver/] to allow users to upload/download/delete/etc.. their artifacts in these repositories.         It seems that accessing NXRM3 Raw repositories via webdav is not supported:         In the request log:         Since Raw repositories don't have a specific structure or index, using a more interactive tool and protocol (webdav) allows a more convinient way to manage the content.    A working alternative is to use a combination of curl commands to achieve similar results, but this seems much less user-friendly.    Also, the upload capabilities that were part of NXRM2 UI are no longer available in NXRM3, so that too is no longer an option."""""""		0.984242	
NEXUS-12331	NEXUS	Improvement	"""YUM repository format support """	"""""""This is a public improvement tracking issue for implementing YUM repository format (RPM) support in Nexus Repository Manager 3.    Please watch, vote or add comments for this issue for tracking purposes."""""""	"""Since Yum repository support in Nexus 3 has been promised for a pretty long time now, could we possibly get some greater insight into the process and any issues that Sonatype is facing with the implementation of this feature? Is there anything the community can help with contributing to speed up the development process?    Things we would love to be able to see (to appease both ourselves and our management) would be some kind of official roadmap (with dates, even if only approximate!), regular progress feedback to the community, and a commitment to both of those.    The lack of support and apparent progress is possibly the last stumbling block preventing the teams in my company from migrating to Nexus 3, and a major factor in considerations to migrate away from Nexus to alternatives such as Artifactory."" [SEP] ""Can we actually expect yum support to be there in 3.4?"" [SEP] ""[~<USER> The fix version assigned is a guess on my part but we are actively working on it.  I put it there without guidance or at the req"	0.9842046	
NEXUS-19250	NEXUS	Improvement	"""include JDK serviceability and security tools in repository manager distributions which include JRE"""	"""""""For OSX, Windows and Docker image distributions, Sonatype includes a JRE to run repository manager. Prior to version 3.16.0, this was an official JRE build from Oracle.    The NXRM distribution included JRE bin directory does not include typical Java Development Kit tools like jstack and keytool. ( https://openjdk.java.net/tools/index.html ) Tools like these are extremely helpful from a support and admin perspective, especially on windows where native tools that perform similar functions are not readily available.    In particular is is almost impossible to get a useful thread dump from a hung Java application on Windows without a tool like jstack.    As of 3.16.0 ( NEXUS-17876 ) the bundled JRE vendor is Azul Systems and the build is OpenJDK. Azul systems OpenJDK builds include the tools mention above, and we should be able to start including them in repository manager distributions.    h4. Expected    Bundle ALL java tools found in Azul OpenJDK builds in repository manager distributions which already include a JRE.    A user should be able to run tools like jstack and keytool using the bundled java distribution.      """""""		0.9840745	
NEXUS-19095	NEXUS	Improvement	"""Make Auto Format Search Togglable and Add UI Search Warning"""	"""""""When a user goes to a 'Search --> <Format>' page in the UI e.g. /#browse/search/maven, an automatic search is performed to return 300 results for artifacts of the given format.    In cases where there are a large number of repos and/or large number of artifacts of the given format, this page can take a long time to load (>60s) and can result in a UI timeout as well as an increase in CPU usage.    The UI timeout can be resolved by increasing the request timeout, but the potential exists for the instance to experience CPU related performance problems if multiple users perform the same query at the same time.    Based on this, the option should exist for large(er) instances to disable/prevent the automatic search that is performed by visiting a format search page.    In addition to this, an explicit user search also has the potential to be expensive and can result in a timeout and/or high CPU usage, therefore the UI Search pages should carry a warning/advisory informing users of this potential and advise that they attempt to perform  specific searches using the available filters.    h4. Expected    Don't perform automatic behaviors that could have expensive performance implications.    if the solution is to not perform a search automatically when choosing a format, then make it clear in the UI that the user needs to explicitly enter some criteria and explicitly click something to perform a search instead. ( ie. don't just leave a blank screen where the user may believe some background search is happening but has not returned results yet )"""""""		0.9839618	
NEXUS-15165	NEXUS	Improvement	"""Auto add repository realms that might be used"""	"""""""In NXRM3, when we add an LDAP configuration, the LDAP realm is automatically added.  This behavior does not persist for NuGet (and the NuGet API-Key Realm), Docker (and the Docker Bearer Token Realm) or npm (and the npm Bearer Token Realm).    We should make it such that when repositories of these formats are added, then we automatically add these realms to save setup a step.    I know of no downside to this behavior as long as the added realms do not by default prioritize above login realms (like local, ldap and crowd)."""""""		0.9838574	
NEXUS-23737	NEXUS	Improvement	"""Improve handling of expired LDAP cache entries under high load"""	"""""""When the cached LDAP information expires Nexus Repo will make a query to the LDAP server to retrieve that user's LDAP groups.  If there are large numbers of requests coming into Nexus Repo for that user at the time this happens it will result in multiple, concurrent requests to the LDAP server to retreive the user's LDAP groups, all of which are making the exact same query.    This can overwhelm some LDAP servers, leading to authentication failures. In some cases all the threads available to the NXRM process will be consumed, resulting in NXRM instability and un-responsiveness.    We should consider adding a queuing mechanism to the LDAP code.  Identical requests that trigger cache repopulation should queue up and wait if there is already another request running to retreive this information."""""""		0.9838441	
NEXUS-18316	NEXUS	Story	"""Provide a way to disable use of mirrors in p2 repositories"""	"""""""Back when the p2 plugin was designed, only metadata was hosted at eclipse.org update sites, artifact downloads all had to be done via mirrors.    So the Nexus p2 plugin was designed to always use mirrors if they are available, it will not try to use the main download site.      However, that no longer seems to be the case, artifacts are now present on eclipse.org download sites, as can be seen by trying this URL:    [http://download.eclipse.org/releases/2018-09/201809191002/plugins/org.eclipse.core.runtime_3.15.0.v20180817-1401.jar.pack.gz]    Which works.    So forcing use of mirrors now seems to be an artificial limitation imposed by Nexus.  The mirrors list can contain hundreds of entries, and it can change frequently.  This causes problems in corporate environments that use a host name whitelist in their firewalls.  There is no way to keep such a whitelist functioning.    Nexus should provide a mechanism to disable use of mirrors in p2 repositories.  Ideally this would be something which could be turned on and off on a per repository basis.          """""""		0.9837713	
NEXUS-20538	NEXUS	Improvement	"""Add REST API to find old user tokens by realm"""	"""""""Customers want to expire old user tokens by the realm they are associated with. See NEXUS-16690    NXRM 3.17.0 added a <USER>API to delete user tokens (NEXUS-19170), but an admin still has no REST way to find the tokens to delete by age.    There should be a REST endpoint to find user tokens by realm and older than a certain age. return the userid, realm, and created date.    It would be expected the user then uses the response to determine when to call the DELETE API for NEXUS-16690.  """""""	"""I don't understand the use case here.  A user hasn't used their token in x days and you want to remove it?  Is that some security policy?  I can't imagine it's a space issue, if so, I think likely the instance has other problems.    Or is the ask just to find out who hasn't logged in (via token) in a length of time?"""	0.98366076	
NEXUS-23581	NEXUS	Improvement	"""NXRM separation of read and proxy priveleges"""	"""""""Adding the nx-repository-view-*-*-read privilege grants users permission to both read assets already in the proxy and to proxy new assets that don't currently exist in the proxy.    We would find it greatly useful if these two permissions were separated, to allow us to control the importing of assets into the environment securely.    The use case is based around system accounts from gitlab runners, jenkins runners, etc. We do not want these accounts to be able to pull new assets in ot the environment."""""""	"""This is indeed something that would be very useful to us as well. FWIW, JFrog Artifactory already supports something similar."""	0.9835458	
NEXUS-19052	NEXUS	Improvement	"""Support for Nexus 3 Blob Storage S3 Hard Delete (Minio)"""	"""""""Hello !    I know other S3 provider as not officially supported by Sonatype but we really would like to have Minio as S3 provider full working (specially because we want to use it as Azure Blob Gateway)    We are able to configure our blobstores successfully, but the deletion of blobs doesn't work. It uses the S3 LIfecycle (object tagging) not suported by Minio.    So is it possible to have some kind of configuration per blobstore to support """"""""<USER>"""""" deletion rather than soft-delete ?    Minio configured similar to this : https://gist.github.com/ataylor284/7b15c276441906d16d43f58cf8e3ea94  Possible issue here : https://github.com/sonatype/nexus-public/blob/master/plugins/nexus-blobstore-s3/src/main/java/org/sonatype/nexus/blobstore/s3/internal/S3BlobStore.java#L375    Running Nexus 3.15    Here is the full stackstrace :        Thanks in advance.    Valentin"""""""	"""Actually I would prefer a Option to <USER>delete aswell. If Sonatype would be minio compatible it would be huge. Especially since Minio is a good compat layer for azure, gcs and conventionell nas storage."" [SEP] ""Yea <USER>delete seems a good option and can be used for real S3 backend as well.    Hard delete is already implemented here : https://github.com/sonatype/nexus-public/blob/8f1d5b9b88989d1e521f17b2785e9c5b43035e38/plugins/nexus-blobstore-s3/src/main/java/org/sonatype/nexus/blobstore/s3/internal/S3BlobStore.java#L407    So I guess it should be something like this :    "" [SEP] ""I'm having the same problem trying to use Minio blob store for a docker hosted repository. Same error too.    The Minio blob store works fine with Yum repository though."" [SEP] ""Hi!    Any news on this ? Is it something planned on your roadmap to support <USER>deletion of blobs for S3 storage ?    Even since last week Minio guys have implemented bucket lifecyle, it doesn't work with Azure Gateway.    And object tagging there is"	0.9834946	
NEXUS-22089	NEXUS	Improvement	"""Collecting new metrics for NXRM Professional"""	"""""""Some new metrics have been added to NXRM Professional for tracking different aspects of the system that may be useful:    - *nexus.analytics.repository_type_counts*  an array of repository counts, grouped by format (maven/npm/nuget/etc) and repository type (hosted/proxy/group)  - *nexus.analytics.repository_asset_count_by_format_type*  an array of asset counts, grouped by format (maven/npm/nuget/etc) and repository type (hosted/proxy/group)  - *nexus.analytics.repository_component_count_by_format_type*  an array of component counts, grouped by format (maven/npm/nuget/etc) and repository type (hosted/proxy/group)  - *nexus.analytics.blobstore_metrics_by_type*  an array of blobstore metrics, group by blobstore type (file,s3,group)  - *nexus.analytics.format_request_rates*  an array of request rates, group by format (maven/npm/nuget/etc) and repository type (hosted/proxy/group) and response family (2xx,4xx,etc)  - *nexus.analytics.cleanup_policy_criteria*  an array of cleanup criteria counts, grouped by type  - *nexus.analytics.tasks*  an array of task counts grouped by task type  - *nexus.analytics.ui_search_count*  count of UI search requests  - *nexus.analytics.unique_user_authentications_count*  different counts of unique user authentication  - *nexus.analytics.blobstore_group_counts*  count of blobstore groups, as well as an array of counts of member blobstores  - *nexus.analytics.blobstore_type_counts*  count of each type of blobstore (File,S3,Group)  - *nexus.analytics.uptime_ms*  how long the instance has been active  - *nexus.analytics.cleanup_policy_count*  number of cleanup policies configured  - *nexus.analytics.edition*  the nxrm edition (OSS/PRO)  - *nexus.analytics.version*  the nxrm version  - *nexus.analytics.aws_environment*  if the instance is running in aws  - *nexus.analytics.is_clustered*  if the instance is running HA mode  - *nexus.analytics.nodeId*  nodeId of the nxrm instance  - *nexus.analytics.collection_period_days*  number of days data has been accumulating since last reset  """""""		0.9834485	
NEXUS-24143	NEXUS	Improvement	"""Allow Snapshot GAVs to have multiple segments when rebuilding metadata"""	"""""""When fixing [https://issues.sonatype.org/browse/NEXUS-24098|https://issues.sonatype.org/browse/NEXUS-24098] we found the safest way to fix this was to add knowledge to the maven code of specific extensions we want to support. We found adding support for all possible multi-part extensions would require carefully handling maven classifiers.     This ticket is to replace that with a more generic solution that supports all multi-part extension types."""""""		0.98336434	
NEXUS-10495	NEXUS	Story	"""document a Nexus 2 plugin to Nexus 3 bundle migration guide"""	"""""""Users of Nexus 2 may be using or want to convert Nexus 2 plugins to Nexus 3 bundles.    The bundle development guide at https://help.sonatype.com/display/NXRM3M/Bundle+Development does not talk in the context of migrating/rewriting Nexus 2 plugins, it just presents some high level details.    There appears to be demand for a guide which walks through converting a Nexus 2 plugin to a Nexus 3 bundle.    """""""	"""A change from 2 to 3 is a rewrite of the plugin. Everything is basically different. I think first we have to make the guide about writing a plugin and have an example. Then we can add a sentence that says .. and if you have the plugin for 2.x ... take the ideas and rewrite for 3.x"" [SEP] ""For users of the Eclipse tycho plugin in particular, what features does it provide that you need in Nexus 3 - we may consider implementing those features in Nexus 3 independently of that plugin, if you can articulate those needs in a separate issue."" [SEP] ""Addition to [~<USER>'s comment: Features of Eclipse tycho-unzip-plugin - NEXUS-12001"" [SEP] ""I created NEXUS-12226 for the features required by Eclipse tycho unzip plugin      I guess that NEXUS-12001 is a duplicate"" [SEP] ""Given the significant differences in the NXRM 2 and 3 internals, it seems to me any adaptation guide would turn into a long, """"where is this API now?"""" list. I think this is best addressed on a case-by-case basis on nexus-users for specific plugin"	0.9832722	
NEXUS-20719	NEXUS	Task	"""Create IT OSGI/Karaf runtime dependencies aggregator pom"""	"""""""A number of IT runtime dependencies required by “pax-exam-*” are “assumed” to be installed in your local .m2 repo already. This assumption is valid if you have already installed the entire NXRM tree, but not valid otherwise (e.g. starting from an empty .m2/repository state). One workaround is using an aggregator pom that explicitly depends on the “assumed” IT runtime dependencies to force maven to fetch the deps locally. (see example Proof of Concept: [https://github.com/sonatype-nexus-community/nexus-repository-conda/blob/conda-it-md-dr/nexus-repository-it-deps/pom.xml#L32])    Unfortunately, this workaround <USER>codes dependency versions (and possibly transitive dependencies). There may be a way to have the NXRM build generate an equivalent aggregator pom. A generated pom would solve the stale versions problem, and be guaranteed to stay in synch with NXRM. I think this code is what builds the dependency list: [https://github.com/sonatype/nexus-public/blob/master/components/nexus-pax-exam/src/main/java/org/sonatype/nexus/pax/exam/NexusPaxExamSupport.java#L429]    Open to other ideas!    For now, I will create a new module under 'build support' (nexus-buildsupport) that will provide an aggregator pom, which can be used to ensure the “assumed” runtime IT dependencies are available in your local maven repository.    I do not expect any internal modules will need to use this pom (though it may be helpful for some internal use cases). The main customer of this pom will be external format plugin ITs.    UPDATE: I thought just adding the new """"""""org.sonatype.nexus.buildsupport:nexus-buildsupport-it-deps"""""""" pom as a dependency of the IT module would be sufficient to ensure all the runtime IT dependencies are dowloaded. Not so. However, using the """"""""maven-dependency-plugin->get"""""""" goal on that pom works fine. For an example, see: [IT Pom|https://github.com/sonatype-nexus-community/nexus-repository-conda/blob/conda-it-md-dr/nexus-repository-conda-it/pom.xml#L92]"""""""	"""Still open to other solutions if any one can suggest one. :)"""	0.98320204	
NEXUS-9978	NEXUS	Improvement	"""Pattern Expression for repository target shows inaccessible items"""	"""""""It seems like a negative (arguably a security issue) to list items in a directory that the user does not have access to.  For example, if I use the """"""""All but sources"""""""" repository target for user exampleUser, and then I open a browser and go to the repository path, I would expect to see:      - Item_I_Can_See.pom    Not        - Item_I_Can_See.pom      - Item_I_Cannot_See-sources.zip    I don't want exampleUser to even know that the sources.zip is there.  I do want them to be able to browse all other items.  """""""	"""We recognized this as an issue in NXRM3 and resolved it.  We are not currently doing work on this in NXRM2."""	0.9831867	
NEXUS-17498	NEXUS	Improvement	"""option to generate URL-safe user tokens for URL based authentication"""	"""""""Certain primitive repository formats only support URL based authentication of the form:    [http://user:password@localhost:8081|http://user:password@localhost:8081/artifactory/api/pypi/pypi-virtual/simple]    For example PyPI is known to have this problem:    [https://github.com/pypa/pip/issues/4315]    YUM auth has a similar problem.    Admins may want to enforce authenticated access to repo manager using our User Tokens feature.    Currently User Tokens may be generated with non-url safe characters which prevent using the above URL based authentication mechanism.  h4. Expected    To support primitive url based auth, there should be an optional option to generate user tokens which only contain url safe characters.    h4. Possible Workaround Some Formats    Take the user token name and value generated by Nexus and URL Encode them manually first, before adding them to the URL being used in your tool.    For example, Nexus generates these tokens:    Name Code: {{/pKsRLhn}}   Pass Code: {{/HAx3rBkdsQAmsUhc2RWt73CY8zrMJPS9e1HnYeseYbh}}    As expected, this URL will not parse correctly:    [URL Encode|https://www.urlencoder.org/] each value:    Name Code: {{%2FpKsRLhn}}   Pass Code: {{%2FHAx3rBkdsQAmsUhc2RWt73CY8zrMJPS9e1HnYeseYbh}}    All of these requests authenticate properly:      While no authentication for the same URL will fail:         h4. Windows Pip     This workaround does not solve this issue for python/pip when running on Windows, see my comment below for details."""""""	"""We would definitely benefit from this feature."" [SEP] ""The workaround to manually URL encode the token values seems to be a suitable workaround. Let us know if some tools still can't handle properly URL encoded URLs."" [SEP] ""Unfortunately, when I URL encode my username token, pip still prompts me for a user for the target repo."" [SEP] ""[~<EMAIL>] this must be frustrating. Not only does pip not support standard credential config, it can't even handle URL encoded urls?    Can you provide us an example character that when URL encoded for pip still fails? Also what specifically is the error?"" [SEP] ""Re-opening.  Unfortunately, the workaround suggested in this issue does not work on *Windows* + *PIP*.     This same pip configuration works on Macintosh, but does not work on Windows:          On Windows pip sends these credentials as:        Decoded this is:          On Macintosh pip sends this for the authorization header:        Decoded this is:        So for whatever reason windows pip is not properly decoding "	0.9830667	
NEXUS-9048	NEXUS	Improvement	"""Ability to remove a component"""	"""""""In NX2 and 3, there is currently no way to remove a component (artifact) from the front end UI.  You can remove all associated assets but the folder lingers empty.    While testing NEXUS-8136, I found this potentially will cause confusion with Docker search which will list the image as still present even if all associated assets are deleted.  [~<USER> suggested and I agree this calls for a need to delete the component totally (from the UI).    Like deleting an asset, this implementation does not need to be docker specific.  I think there's value in doing it for all types.  After talking to [~<USER> ticketing for evaluation/triage."""""""		0.9828623	
NEXUS-9878	NEXUS	Improvement	"""automatically detect connectivity for a proxy repository to prevent perpetual connection message"""	"""""""For proxy repos I see the message """"""""Remote Connection Pending..."""""""" forever in the Nexus web UI. Can't find any clues in the log.  I see this in two different installation. One of them has a specific web proxy configured (no auth required) and the other one without web Proxy config (although there is a """"""""transparent"""""""" Proxy involved)."""""""	"""This is acting as by design at the moment. Nexus will change the status  when the first outbound request is sent through the repository.    We have a story ( not public ) to try and improve the experience."" [SEP] ""We have reopened this public issue so as to track improving the detection of remote connectivity."" [SEP] ""As of 3.2.1 and NEXUS-11001 this message now says """"Ready to Connect"""" to help mitigate confusion.  I adjusted the ticket summary to be more generic."""	0.9828225	
NEXUS-11902	NEXUS	Story	"""REST Asset Search & Download Resource"""	"""""""*Background*   This feature serves as a handy bridge between searching for things and downloading them. Having a download sub-resource means that clients can make simple HTTP calls for artifacts that may or may not exist, and download them without parsing any JSON.    *Acceptance*   * This sub-resource builds on NEXUS-14603 (asset search json api), but returns:   ** A 302 redirect to download the asset bytes   *** Rationale: This has the benefit of leaving a trail in build tools' logs that explains what specific artifact was suggested as the thing to download (e.g. in the case of a """"""""latest"""""""" search), rather than simply returning bytes.   *** It's fine to reuse existing format-specific content-serving endpoints, if that's expedient (as with the asset download sub-resource)   ** If there are no search results, HTTP 404   ** If the search isn't sufficiently precise to pick a winning asset (i.e. there's no sort order and there's more than one search result), then we should return HTTP 400 (client error)   ** Request logs should make it easy to tell whether users were searching for content vs. trying to download content (e.g. because downloading is a sub-endpoint or uses a 'download' param or whatever)    *Questions/Notes*   * Partial fetch/HEAD support is of course desirable, but that will be handled by the format-specific content bytes endpoint  """""""	"""Note to self/more grooming: for Maven defaults - derive primary artifact from the pom, if the pom says 'pom' and the GAV contains jar,zip,tgz,and a pom, then it is the deployers fault, and hence the search query needs to be more specific that they do not want pom."""	0.98279196	
