issue_key	project	issue_type	summary	description	comments	design_prob	Label
CONFSERVER-56367	CONFSERVER	Suggestion	"""Ability to compress images in Confluence"""	"""""""Some users are experiencing performance issues with their Confluence instance, especially due to the latency transfering content from the server to the clients.     What would be useful to avoid performance issue is an option to have Confluence do the compression for an the image that is being uploaded.      As mentioned in CONFSERVER-23720  {quote}An analogous situation would be how a smart phone will reduce the resolution of a picture before being sent in a text message. Below are potential features we would like to see.    -The option to set a maximum KB size for images and automatically edit images to fit this requirement upon upload   -The option to have the compressed image displayed on the page but still have the original image available for download    The ultimate goal being to reduce the complexity of making sure images on pages do not slow the Confluence end user experience.  {quote}  Another customer input in the previous ticket that is valid for this situation :  {quote}Most of our confluence users are in developing countries with very low bandwith.   Large images slow the loading of pages significantly and sometimes pages can't be even loaded or there is a timeout.    An automatic compression can move us forward...   We have tried to approach the users informing and instructing to upload smaller images but that represents more work and it's just easier to drag and drop. The result: hundreds of pages with very large photo galleries that can be only loaded in a couple of countries, instead of the 33 in Asia, Africa and Latin America.  {quote}"""""""	"""All modern content management systems provide image optimization as a standard service offering. At Airbnb we are experiencing adoption issues in countries where bandwidth is a concern. Would love some advice on plugins or this feature request becoming part of a future enhancement."""	0.986021	
CONFSERVER-57683	CONFSERVER	Suggestion	"""Ability to configure a limit on the number of Space Administrators by Space on Confluence"""	"""""""h3. Problem Definition  Current Space Administrators are free to add the [Space Admin permission|https://confluence.<USER>doc/space-permissions-overview-139521.html] to any user or group, without any configurable limit on the number of space administrators.    h3. Suggested Solution  As a Confluence administrator, I would like to globally limit the number of space administrators on each Space.  When a Space admin is adding the space admin permission to new users or groups and if that limit is surpassed, then the admin would receive a friendly notification saying no more admins could be added due to the limit.  This functionality must be able to check the number of users under a group (consider nested groups as well).    h3. Why this is important  Limiting the maximum number of space administrators on all spaces would help to avoid current administrators adding large security groups, without knowing who's part of that group.  As Uncle <USER>said, _with great power comes great responsibility_; and great is the power assigned to a Space administrator, even being able to delete the full space.  Limiting the number of space admins by space is a way to safeguard content, insuring this permissions is wisely assigned.     h3. Workaround  Periodically review the administrators of each space and perform manual _curation_ of space admins.  The following KB articles may help the Confluence administrator to determine the users and groups with Space admin permissions:   * [How do I view a list of all space administrators for all spaces|https://confluence.<USER>confkb/how-do-i-view-a-list-of-all-space-administrators-for-all-spaces-346325879.html]   * [How to list which spaces a group can access|https://confluence.<USER>confkb/how-to-list-which-spaces-a-group-can-access-720636535.html]   * [How to Check Permissions for a Space via SQL Queries|https://confluence.<USER>confkb/how-to-check-permissions-for-a-space-via-sql-queries-717062216.html]"""""""		0.9856757	
CONFSERVER-59154	CONFSERVER	Suggestion	"""Ability to Toggle Version Information on Confluence Pages On/Off"""	"""""""h2. Suggestion Summary  Confluence should provide administrators with a way to toggle displaying version related information on/off.    h2. Suggestion Details  If unauthenticated, one can access Confluence's landing page and retrieve version related information from three places:    * Login page footer.  * Response Head AJS Tags.  * Response Body What's New Link.    Someone without good intentions could use this information to search for possible security vulnerabilities over the internet and hack Confluence. Therefore, if in a public facing instance, hiding these pieces of information can become a requirement for administrators.    h2. Workaround  An administrator can modify Confluence core files to prevent this information from being displayed. The knowledge base below teaches how to do that:  * [How to Hide Version Information on Confluence|https://confluence.<USER>confkb/how-to-hide-version-information-on-confluence-980460833.html]"""""""	"""I agree with 'Someone without good intentions could use this information to search for possible security vulnerabilities over the internet and hack Confluence'         It was our immediate thought after we saw the version of Confluence plastered all over the website and any notifications. It would be good to just be able to toggle a switch or setting to stop displaying the version you are using from any notification or splash screen instead of editing all the different xml files to accomplish this."" [SEP] ""We recently performed a Hacking simulation on our Corporate Site and received similar feedback on the risks from sharing Confluence version number in plain view.     Obviously, we rather not customise our installation, to allow smooth and quick upgrades. Introducing this """"Toggle switch"""" would allow this flexibility to System Admins to resolve this risk and in our case satisfy our IT Security team.         Please take this into consideration and pick up this suggestion to next versions scope.     Rega"	0.9856156	
CONFSERVER-58385	CONFSERVER	Suggestion	"""Shadow information"""	"""""""Hi,    I'm using Jira/Confluence professionally as well as at home and like them more and more. There are a few things I would really have great use for.    * Shadowing information.  For example when writing How-to's, and you describe similar processes, you either have to create a link, or write the information again. It would be very good if i were possible to just shadow/mirror the information in-place.     If having many such cases, (how-to's can be very long some times) it is not pleasing to having to open a lot of links, nor writing same stuff over and over.    As I don't know how this could/should be implemented if that is decided, I did not know what component to select below - just took a guess, please correct if terribly wrong.         Thanks"""""""		0.98561007	
CONFSERVER-58049	CONFSERVER	Suggestion	"""Restrict the space categorize feature to system admin only"""	"""""""h3. Description  Currently, system admin and space admin is able to set the category of space and also remove the category from the space. The customer would like to have the feature that restricts the space category feature for system admin only. They do not want the space admin to be able to add, edit or remove the space category for space.    h3. Suggestion  Provide an option to disable the space category option for non-system admin"""""""		0.9855282	
CONFSERVER-60403	CONFSERVER	Suggestion	"""Adding SAXParserFactory lookup under the system properties"""	"""""""As a part of Confluence Crowd integration so as to unmarshal the response from Crowd, we are using SAXParser. Now the problem is that during this process, we create createSAXParserFactory and tries to the load the implementation class which as per specification as below(snippet from https://docs.oracle.com/javase/8/docs/api/javax/xml/parsers/SAXParserFactory.html#newInstance-- )    ---------  Obtain a new instance of a SAXParserFactory. This static method creates a new factory instance This method uses the following ordered lookup procedure to determine the SAXParserFactory implementation class to load:  * Use the javax.xml.parsers.SAXParserFactory system property.  * Use the properties file """"""""lib/jaxp.properties"""""""" in the JRE directory. This configuration file is in standard java.util.Properties format and contains the fully qualified name of the implementation class with the key being the system property defined above. The jaxp.properties file is read only once by the JAXP implementation and it's values are then cached for future use. If the file does not exist when the first attempt is made to read from it, no further attempts are made to check for its existence. It is not possible to change the value of any property in jaxp.properties after it has been read for the first time.  * Use the service-provider loading facilities, defined by the ServiceLoader class, to attempt to locate and load an implementation of the service using the default loading mechanism: the service-provider loading facility will use the current thread's context class loader to attempt to load the service. If the context class loader is null, the system class loader will be used.  * Otherwise the system-default implementation is returned.  Once an application has obtained a reference to a SAXParserFactory it can use the factory to configure and obtain parser instances.      *Suggestion*  Lots of threads are blocked(snippet below) on finding the specific implementation and hence probably it might help if we go ahead and add below system property for a better performance around this lookup  -Djavax.xml.parsers.SAXParserFactory=org.apache.xerces.jaxp.SAXParserFactoryImpl           """""""		0.98551327	
CONFSERVER-59086	CONFSERVER	Suggestion	"""Allow only view permissions for Anonymous Access"""	"""""""As of now, Confluence does not have a feature to allow Confluence Administrator to restrict the options of permissions that Space Admin could grant towards the users/anonymous access.     For example, when a Confluence Administrator wants Space Admin to only have the ability to control (enable/disable) the {{view}} permission of a space. It is not achievable right now as there exist no configurations for Confluence Administrator to restrict the permissions that Space Admin owns."""""""		0.9854311	
CONFSERVER-58477	CONFSERVER	Suggestion	"""Confluence asynchronous logging """	"""""""Request that Confluence be architected to use asynchronous logging for enhanced performance.     Currently Confluence 6.x uses Log4j-1 which has AsyncAppender, however we are not programmatically implementing this feature.     [Log4j-2|https://logging.apache.org/log4j/2.x/] supports asynchronous logging (see the """"""""Improved Performance section), requesting that Log4j-2 or above be considered to be used in future versions of Confluence and Confluence implement this functionality. """""""		0.98539156	
CONFSERVER-60140	CONFSERVER	Suggestion	"""Add ability to automate the Confluence function assessment"""	"""""""h3. Problem    Some customers would like to automate the Confluence function assessment when testing on the new Confluence releases. It's better to have a report as a result. The list of the functionalities (not limited to)   * Editor (page editing, collaborative editing)   * Page creation   * Space creation   * Permissions   * Attachments   * Export page   * Search    h3. Workaround   * [Confluence REST API|https://developer.<USER>server/confluence/confluence-server-rest-api/]  * [Confluence REST API examples|https://developer.<USER>server/confluence/confluence-rest-api-examples/]"""""""		0.98538184	
CONFSERVER-59525	CONFSERVER	Suggestion	"""Can we use the same source of documents for many spaces?"""	"""""""Hi,    Now we would like to design document system in software company. We would like to organize documents according to belows criterias:   # Project categories   # Work areas such as; BA, DEV, QA, Other categories   # Department categories.    # The same documents are not duplicates in above categories. If we create many spaces for projects and teams, many same documents are dupicated to create, store, maintain.     So, which best solution should we do in this case?    Br,    Nhung"""""""		0.98533475	
CONFSERVER-58846	CONFSERVER	Suggestion	"""Bulk change ownership during XML Space Import"""	"""""""As a +system admin+    I want to +have a way to change pages owners (author, last modifier) during a Space import operation+   So that +If I receive an exported space in XML format, I can easily do a """"""""from-to"""""""" operation to assign pages to new owners+  h4. Suggestion Summary   - Customer company A is bought by company B.   - Both have Confluence, Directories are not integrated   - Sysadmins on company B create users for employees from company A, but they do not always match the ones they had in A (such as, A is johnsmith, B is jsmith)   - Customer would rather have pages assigned correctly, than listing _unknown user johnsmith_    h4. Proposed Solution    Import operation could allow admins to input a from-to CSV file indicating old user names and new ones, to prevent that issue.  h4. Possible Workarounds   - Have the space imported in a non-production instance and run the procedures from:   [How To - Transfer Content Ownership in between Users|https://confluence.<USER>confkb/how-to-transfer-content-ownership-in-between-users-958450595.html]   - Try find-and-replace operations on the XML file such as        Again, we must be mindful about the space name. I don't think you gonna have spaces with usernames on it, but, just in case, be mindful about that. If that happens, after you have SED'ed your way, open the entities.xml file and look for the tag below:    Once you found it, just replace the name accordingly to respect the previous space name and save the file. Then follow the steps previously outlined here and we should be fine.  """""""		0.98510563	
CONFSERVER-60184	CONFSERVER	Suggestion	"""As a Confluence Administrator I should be able to enable a System App (or a module) from the UPM UI if it is currently disabled"""	"""""""h3. Problem Definition    Sometimes a System App, or a module of a System App, might be disabled while Confluence is running or during startup. This could happen by a bug on Confluence or modified directly from the database.   A Confluence administrator isn't able to enable this App/Module from the Universal Plugin Manager UI, requiring some downtime to restart the application when the problem is identified.    Note that this enhancement is not targeted on being able to disable these Apps/modules, but solely on the ability to *enable* them.  h3. Suggested Solution    When a System App (or module of a system app) is disabled, give the Confluence Administrator the ability to enable it from the UPM UI.  h3. Workarounds  h4. Use UPM REST API  Call UPM REST API to change the status of a given plugin or a single module  * [UPM REST API|https://ecosystem.atlassian.net/wiki/spaces/UPM/pages/6094960/UPM+REST+API]    h4. Directly updating the database  Enable the App or the module via data manipulation on the database.  Refer to the following KB articles on how to accomplish it:   * [How to Manually Change a Plugin Back to Default State Through the Database|https://confluence.<USER>confkb/how-to-manually-change-a-plugin-back-to-default-state-through-the-database-592609333.html]   * [How to reset all Confluence plugins back to their default state through the database|https://confluence.<USER>confkb/how-to-reset-all-confluence-plugins-back-to-their-default-state-through-the-database-859509873.html]   * [How Do I find enabled and disabled plugins in the database?|https://developer.<USER>server/confluence/how-do-i-find-enabled-and-disabled-plugins-in-the-database/]"""""""		0.9850236	
CONFSERVER-59128	CONFSERVER	Suggestion	"""As a Confluence Space administrator I would like to be able to create public pages within my space"""	"""""""When managing a large space/ organization it would be a good feature to be able to share viewing rights of pages with people outside of the permission scheme of the page tree / space.     The way it is currently done within our organization is to set up two top-level areas. One public and one private within the same space. This approach means a lot of copy-pasting between the two areas to keep them in sync, which creates a lot of manual work for space administrators."""""""	"""Hi [~<USER>    Thanks for raising this issue. The description here is quite similar to the following suggestions that we already have:   * CONFSERVER-37884 Ability to grant higher permissions for pages than their parent permission (restrict <-> grant)   * CONFSERVER-7089 create the ability to add page permissions for users and groups    Please check if the suggestions above are what we're looking for. Feel free to """"vote"""" and watch for those issues instead, so that we'll be able to accurately track the interest of this feature.    Thanks!   Monique - Atlassian Support"""	0.984906	
CONFSERVER-59420	CONFSERVER	Suggestion	"""Allow Admins to influence search results through a mechanism available in the UI """	"""""""Currently, Confluence has a very specific algorithm that it considers when returning Confluence Search Results. Sometimes, these results are not what the admin would expect OR are not as relevant to the admin.     While we do have additional search syntax/refinements that can be leveraged to yield more relevant results to the user, it would be ideal if the admin themselves could assign value to certain assets such that they are surfaced more easily through a basic keyword search. """""""		0.9847654	
CONFSERVER-58986	CONFSERVER	Suggestion	"""Feature improvement to File conversion service"""	"""""""In reviewing [File conversion service causes out of memory errors in Confluence 5.7 or above|https://confluence.<USER>confkb/file-conversion-service-causes-out-of-memory-errors-in-confluence-5-7-or-above-703398523.html] the suggestions that were provided are not the most ideal situations in handling what essentially is a situation where there could be an unbounded memory utilization that will take out the entire application.  h2. Documented Suggestions and There Issues    The suggestion to increase the heap increases assume that we know what the max amount of memory is going to be needed to complete the operation, which we don't. Therefor, it becomes a game of chicken. Also requires the reservation of large amounts of memory that probably wont actually be used.    Disabling the file conversion service is not really a good choice, as it makes working in the UI awkward as panels show but with no content, thus making the implementation look broken.    The last suggestion for Data Center to reroute the file conversion traffic essentially is saying to take a node and dedicate it to just this operation, but it still doesn't solve the issue of the node/instance going out when a large file is hit. It also introduces configuration complexity and yet another thing that can go wrong to have to handle that makes the overall product look unstable.  h2. Proposed Solution    As this has to do with a situation of a potentially unbounded memory need event, much like you have already accomplished with the Synchrony service, this service should be pushed off to an independent process that is controlled by the Confluence parent process. Thus one could monitor the process for health, re-configure it 'on the fly', restart it, and have it do the potentially hazardous work without putting the Confluence Core process at risk. There are a number of 3rd party plugins that have worked out how to move 'high risk' work off to child processes so that they don't put the 'prime' instance at risk also. This should also help with the perceived overall stability of the app as having to restart it randomly doesn't help."""""""		0.9847606	
CONFSERVER-60126	CONFSERVER	Suggestion	"""Related Content Macro"""	"""""""Hello,     I've been using a number of your label and other macros in Confluence, but have just not found the right fit for what I'm looking for in our knowledgebase. On each of our main pages, I'd like to include what I'm calling a """"""""Related Content"""""""" macro. Which would essentially take the labels on the current page and show you any number of pages you specify of content also using those labels. I would also love the option to include labels from child pages and to indicate if I want related content shown only from the current space, or all spaces associated with our company/account. The Content by Label macro is inferior for this because as content is added or labels change, you have to manually go into each macro and add or delete labels. There is also no control over the space it uses to do this. It seems like this would avoid the issues around the Most Popular Content/Labels and indexing.    This would be more work, but the other way to look at this would essentially be a knowledgebase search based on either labels or words on the page and restricted to certain spaces with a limit on how many links were provided, but automatically displayed at the bottom of each page that includes this macro. So a generic or """"""""related"""""""" search is unnecessary and reduces the time it takes to find content.    Happy to answer questions.     """""""		0.9846475	
CONFSERVER-60141	CONFSERVER	Suggestion	"""Add extended support for CloudFormation templates for other DB types"""	"""""""Customers have reported that they would like to use something other than RDS / Aurora / Postgres for their databases due to their organization infrastructure setup. If they wanted to take advantage of Auto-Scaling Groups or other components that we provide in the Atlassian-AWS CloudFormation Templates, then they would need to extensively rework them for their own needs.    The suggestion serves as support for adding different database types for CloudFormation templates aside from what we currently offer."""""""		0.98463964	
CONFSERVER-59020	CONFSERVER	Suggestion	"""REST API Endpoint for Content Indexing Queue pending items"""	"""""""For monitoring purposes, it would be helpful to have an endpoint that would return the output of the page http://<confluence>/admin/viewindexqueue.action, focusing the output to the amount of pending indexing items in the queue.    That'd help customers have visibility of their index queue in a proactive way, having them take measures when that queue is increasing and not decreasing a given period of time."""""""	"""We have a very large instance of Confluence Data Center.  Recently, we ran into an issue with a scheduled job that flooded our content indexing queue causing it to back-up.  This in turn caused our performance to degrade and end-users were not able to find information in Confluence Search because the content had not been indexed.     Issues reported by the end-users prompted us to investigate and then we discovered the content indexing was backed up.    This caused to do a full re-build of our index.    If we would have received an earlier warning we could have proactively addressed the issue and prevented rebuilding the entire index."""	0.9845591	
CONFSERVER-57876	CONFSERVER	Suggestion	"""Customize Global and Space Activity"""	"""""""h3. Problem Definition    * Currently, the Global and Space Activity of Confluence shows pre-defined information about an instance, without the possibility of customizing it.    h3. Suggested Solution    * Add the ability for our customers to customize what information they would like to have displayed in their Global and Space Activity.    h3. Why this is important    * Each company has its own necessary information for creating reports and auditing purposes. Some information shown in the Global and Space Activity might not be very relevant to display, so customizing this area would reduce the unnecessary content shown."""""""	"""This is a very important and useful feature. Please release it soon."""	0.9845547	
CONFSERVER-55919	CONFSERVER	Suggestion	"""Reword """"Write a comment..."""" hint"""	"""""""Some of our users keep clicking the generic comment box at the bottom, when they actually try to reply to an existing comment - even if they are trying to respond to a nested existing comment.    While I can agree that we can blame those users, I still think it is not productive to make them feel bad... especially since this will not solve the issue for other new users who will have the same problem until corrected.    Therefore, I believe a different wording would probably help the users at least pause before clicking, for example something like """"""""Start a new comment thread..."""""""" or whatever else you guys may deem more suitable.    Alternatively, this could maybe be changed into a button with wording that clearly informs the user that it will be a whole new comment thread, and not a correct way to reply to an existing comment?"""""""		0.9844679	
CONFSERVER-59862	CONFSERVER	Suggestion	"""Additional Synchrony logging """	"""""""As a Confluence administrator, it would be helpful to have improved logging round Synchrony:    * In a scenario where Confluence Data Center is managing Synchrony, and the internal proxy is not enabled, Sychrony traffic will be directed through /synchrony first, and failing that, will try /synchrony-proxy and finally confluence-context-path/synchrony-proxy. It wold be useful to know when/why Confluence uses the alternate paths to reach Synchrony.   * Similarly, logging around failed websocket upgrades could help administrators understand why the failover to XHR occurs.  * There's a lot of noise in the Synchrony logs, and so the ability to filter out the noise would be useful. Unfortunately, changing the level of Synchrony logging from DEBUG to WARN (for example) stops all logging, so it can't be done that way.   """""""	"""Hi. Synchrony has logging on various levels, and default (at least in the dev configuration) is INFO, which is not as noisy as DEBUG, but most certainly logs various things. How do you try to change synchrony logging level? I'll take a look at what sets synchrony logging level to DEBUG."" [SEP] ""Documentation has been updated to include some information on how to change the logging level in both managed and standalone Synchrony, and how to strip the DEBUG prefix from the managed synchrony logs.      See https://confluence.<USER>display/DOC/Configuring+Synchrony"""	0.9844549	
CONFSERVER-58018	CONFSERVER	Suggestion	"""Create a Jira macro in Confluence that displays which users are assigned to a Jira project's role"""	"""""""h3. Problem Definition      * Some users manage their teams and their roles on Confluence and would like to have a list of which users are assigned to a specific role in Jira, on each project.    h3. Suggested Solution      * Create a macro that lists the roles of a Jira project and which users are assigned to each role.    h3. Why this is important    * This makes it easier to manage which users should have a specific role on each project."""""""		0.98433137	
CONFSERVER-59046	CONFSERVER	Suggestion	"""Adding attachments to a page via REST API does not append to existing e-mail thread"""	"""""""I'm using Confluence 6.15.2 but this does not seem to have been fixed as of 7.0.2: [https://confluence.<USER>doc/confluence-7-0-release-notes-973479448.html].    Adding new attachments to a page creates a new e-mail thread instead of using the e-mail thread generated with create content (POST /rest/api/content). When adding new attachments is done manually, it correctly concatenates to one thread.    This functionality seems to be on Confluence's side: [https://confluence.<USER>conf615/email-notifications-967338126.html].    """"""""*Email threading*: Confluence will attempt to group all the email notifications about changes to a specific page together.""""""""    !image-2019-10-24-17-13-08-798.png|width=598,height=47!"""""""		0.9842986	
CONFSERVER-58646	CONFSERVER	Suggestion	"""Confluence 7.0 EAP feedback wrt. effects of CDN integration on content exports"""	"""""""This has been discussed with <USER>from Atlassian here: [https://community.developer.<USER>t/confluence-7-0-eap-released/28060/33]  {quote}The internal Confluence PDF exporter injects a webResourceIntegration bean which has an API to query the state of the CDN system (WebResourceIntegration#getCDNStrategy) and remove that from the rendered DOM.   Avoiding fetching from the CDN on PDF exports is a precaution done for several reasons:    Some site admins might be reluctant to open up communications from the Confluence instance to the CDN (without this, only one way traffic is needed).   The way the internal PDF exporter works with web resources, there may be scenarios where such a request could poison the CDN cache with resources that we don't want to make their way to a user who views that page, for example.   Adding to the whitelist is an option we're considering but it will not solve the above difficulties.    I'd be happy to discuss the technical details of this but it would be better to do it in a ticket.   ...  {quote}  All of our exporters render content in the PDF output mode - regardless of the actual filetype (Word, PDF, ...) like this:    Since the built-in PDF exporter also needs to handle the CDN links specifically I was wondering if it wouldn't make sense to simply disable CDN integration when rendering content in this or related output modes. Another option could be a property in the conversion context or a thread local.    What do you think?    Thanks!"""""""	"""Heya [~<EMAIL>],    The current surefire solution that I can recommend (and the one that we went with internally) is to fetch the CDN URL using the injectable:    and querying the CDN strategy using:    This can return null (for no CDN) or a PrefixCDNStrategy which you can use to retrieve the CDN URL prefix.         The web resource manager (or WRM) is a complex and stateful system which, at the moment, doesn't allow us to easily flick CDN support on and off via a ThreadLocal or similar.    Adding the CDN URL to the whitelist is a sensible thing to do and is definitely on our backlog.         Can you confirm that the above solves your problem, even if not in the most """"elegant"""" way?"" [SEP] ""Hi [~<USER>, sorry for the late response.    Concerning your question: We should probably be able to solve it that way although it will most probably require some rather dirty reflection hacks. Since we still have to support older versions of Confluence (currently 6.0), we can't compile against Confluence 7 and use the"	0.9842653	
CONFSERVER-59682	CONFSERVER	Suggestion	"""As an administrator I would like to disable all 3rd Party Apps on startup of a Confluence Data Center"""	"""""""h3. Problem Definition    Disabling 3rd party apps on startup is a great functionality to troubleshoot issues caused by installed Apps (aka Plugins, Addons).    This functionality is available in the Server deployment by using the {{--disable-all-addons}} attribute as described in [this KB|https://confluence.<USER>doc/start-and-stop-confluence-838416264.html].    If we try to use the same functionality in a Data Center instance it won't work and we get the following message in {{atlassian-confluence.log}}:    h3. Suggested Solution    Since Apps' state is mapped in the database, Confluence could check if the cluster is being initiated (one node only running) and accept the option to disable 3rd Party Apps.  h3. Workaround    As workaround, you may disable each App from the database following the instructions in [this KB|https://confluence.<USER>confkb/how-to-manually-remove-malfunctioning-add-ons-113705118.html]."""""""		0.98417413	
CONFSERVER-58622	CONFSERVER	Suggestion	"""Add Support for Aurora Serverless Databases on AWS"""	"""""""{panel:bgColor=#e7f4fa}    *NOTE:* This suggestion is for *Confluence Server* including *Confluence Data Center* and only specifically Aurora Serverless. Are you looking for Aurora non-serverless? [See the corresponding suggestion|https://jira.<USER>browse/CONFSERVER-36248].    {panel}    Amazon has developed a MySQL compatible serverless database server, [Aurora|http://aws.amazon.com/rds/aurora/], that is available for use as part of AWS. As there are many instances of Confluence installed in AWS, Aurora serverless support should be added into Confluence. According to Amazon information, Aurora is designed to be compatible with MySQL and postgresql, so that existing applications and tools can run without requiring modification."""""""		0.984168	
CONFSERVER-58616	CONFSERVER	Suggestion	"""Team Calendars should take space edit permissions into account"""	"""""""Currently anyone that can view a space can perform actions on the calendar view of that space including:   * Adding a new calendar   * Importing an existing calendar    It seems problematic that if a user can only view content in a space, that they are able to modify the calendar view. On the other hand, there is no specific """"""""add/edit calendar"""""""" permission in a space like there is for pages, blogs, comments and attachments. So it is unclear how this will work. One suggestion might be that only space administrators could add or import calendars but that is changing how team calendars works. Another might be that it should follow the """"""""add/edit pages"""""""" permission.    In addition to that, users can currently create calendars and associate those calendars with spaces that they may only have view permissions on. Again, a suggestion might be to only allow this for space administrators as there is no """"""""add/edit calendar"""""""" permission in a space. Or perhaps it should check against the """"""""add/edit pages"""""""" permission instead."""""""	"""Users created too much calendars in one space, please improve this function ASAP:("""	0.9838712	
CONFSERVER-58578	CONFSERVER	Suggestion	"""Provide the Cache Statistics page as a Log File"""	"""""""Currently the only way to review the current cache performance in both Confluence Server and Data Center is to visit the cache statistics page as an admin via the UI:    *<Confluence-Base-Url>/admin/cache/showStatistics.action#fullView*    It would be extremely convenient if there was a log file with this same information provided somewhere in the environment so that an admin could pull the information with ease without having to access the UI and be able to run quick comparisons among the log files. """""""	"""Since this is partly generated for me, there are a couple of things that would give some additional insight so some sort of analysis can take place:    1) Provide some information on the distributed cache items. Giving an effectiveness of """"Unknown"""" is really unhelpful. If it can't be calculated, how can one determine how to adjust it?    2) When its distributed, the hits/misses/evicted are generally unknown as well (just question marks) Again, If it can't be calculated, how can one determine how to adjust it? Way too many question marks in evicted.    3) In Ehcache (I'm DC so I have the Hazelcast caching, according to documentation) the cumulative values were a lot more helpful, as I could wait until Wednesday (we restart every Sunday morning) and take a snapshot of the values, pop it into a spreadsheet and compare values from week to week (nice little accident that you can select the page table content and paste it into a spreadsheet). This allowed me to adjust the values a little at a time to help custo"	0.9837981	
CONFSERVER-57746	CONFSERVER	Suggestion	"""Page Restrictions based on additional factors (time, date, IP, etc.)"""	"""""""h3. Problem Definition  Currently page restrictions can be set manually and this controls who has access to view and edit the page.    Users would like more control over this, such as determining when it's possible to modify a page.    h3. Suggested Solution  Provide ability to only allow edits during certain times, date ranges, IP address (current location), <USER>    The IP address idea would ensure that you can only edit a page if you're within a specific network, for example.    h3. Why this is important   Greater control of Confluence """""""	"""Another use case for this feature would be enforcing deadlines to confluence pages.    For example, release notes need to be finalized by 6pm so you would schedule the page to be locked at 6 pm. """	0.9837946	
CONFSERVER-59999	CONFSERVER	Suggestion	"""As an Admin I'd like to be able to move move a Space Template to the Global Template list"""	"""""""h3. Problem Definition    Currently Space Templates are available in a specific space only and sometimes     h3. Suggested Solution    Confluence could have an option to move a Space Template, or even all Space Templates for an specific Space, to the Global Templates list.    h3. Why this is important    Creating a template can be very time consuming and sometimes Space Templates might be needed for other Spaces, either because it was created as a Space template by mistake or maybe due to a business decision that template is needed in other Spaces.     It would be very important if Admins had an option to *easily* move a Space Template to the Global Template list.    h3. Workaround    It is possible to simply port over the template content manually into a new global template using the Confluence Source Editor. As mentioned in our [How to migrate a space template to a global template|https://confluence.<USER>confkb/how-to-migrate-a-space-template-to-a-global-template-966038022.html] KB."""""""		0.9836675	
CONFSERVER-57389	CONFSERVER	Suggestion	"""Ability to generate API token"""	"""""""Problem Definition  In Cloud, it is possible to create an API token for authentication. This is not possible in Confluence Server.    Suggested Solution  Provide an ability to generate a REST API token for Confluence Server    """""""	"""Without this feature, the user is essentially forced to:   # Introduce significant security risks by having to   ## Use saved (clear) username/passwords   ## Creating a """"special system"""" (dummy) user   # Increase cost by reducing integration options and creating specialist integration points     ## Requiring an """"OAuth-compliant web application"""" <-- i.e. not using Excel or a script    ## Writing a fully fledged plugin   # Migrating your data and paying for JIRA Server   ## This feels like a forced option and is in danger of being perceived as manipulation of buying choices by deliberate user frustration"" [SEP] ""Hello,    While ticket in _Gathering Interest_ status you can use my plugin [API Tokens for Confluence|https://marketplace.<USER>apps/1221350/api-tokens-for-confluence?hosting=server&tab=overview&utm_source=jira]  Would love to hear any feedback on it :)  "" [SEP] ""I'm a little surprised this hasn't been implemented yet, especially because it's been supported by the Cloud version for a long time. B"	0.9835954	
CONFSERVER-57607	CONFSERVER	Suggestion	"""Disable Watch functionality per Space including email notifications of that Space"""	"""""""h3. Problem Definition  As usage grows, Confluence can end up sending a lot more notifications than desired due to page or space level watches.    Currently, a Confluence/Space Administrator needs to manually remove watchers at the page and space level one-by-one via View Page > Manage Watchers. This can be cumbersome if there are a lot of pages and individual watchers. Additionally, there is no way to turn off notifications for a given space in general.    h3. Suggested Solution  The suggestion is to have the following capabilities in a configuration page:  # As an admin, disable watching an entire Space in bulk (for individual page watches, space watches, or both)  # Turn off email notifications (or, prevent watching) for a specific Space entirely"""""""		0.9835715	
CONFSERVER-58939	CONFSERVER	Suggestion	"""As a Confluence user I'd like to have options to create reports with information from the Jira projects"""	"""""""h3. Problem Definition    There are very limited options when trying to create a report in Confluence based on Jira project's information.       h3. Suggested Solution    It would be great to have a more dynamic macro in Confluence to integrate with Jira to create reports on releases for example.  In the example below, customer is trying to use Page Properties Macro and Page Properties Report Macro to try to achieve this goal:    Currently we see a very static information like:   !report_macro.png|thumbnail!    But it would be great if we had the option to group releases under specific projects, and have an option to count releases and other data for example.   !Report.png|thumbnail!      h3. Why this is important    At this point the options available are paid third-party plugins and having this new feature would be adding a great value to the Confluence - Jira integration.    h3. Workaround    Use third-party plugins to achieve this."""""""		0.983526	
CONFSERVER-57583	CONFSERVER	Suggestion	"""Poll or survey capability"""	"""""""Thanks for looking at my suggestion.    I suggest you add a poll or survey capability to Confluence without needing a plug-in.  Polling is a basic, basic component of a collaboration suite – which is the basic premise of using Confluence – and that _should_ be part of the regular package.    Plug-ins are great, but they can shift around and  require IT/management/<USER> involvement.    Polls should be there if Confluence wants to claim being a top-tier collaboration tool."""""""		0.98351383	
