issue_key	project	issue_type	summary	description	comments	design_prob	Label
MULE-13596	MULE	Task	"""DW validation/preview should support functions"""	"""""""In order for DW validation/preview to work properly with injected functions from the runtime or Munit (avoid unresolved references), we need a way to:   * Discover global bindings being set in runtime   * Add global bindings to the validation/execution context in tooling client    Proposed solution for the time being is to delegate the execution to Mule Agent.    Next versions of Tooling Runtime Client should be able to load dynamic and static functions locally without having to go to the Runtime for resolving validation and weave preview."""""""	"""As Bindings outside Mule Runtime will not be implemented for 4.0.0 a way to tackle this issue is to resolve remotely these operations using Mule Agent endpoint for preview and validations too. In order to do that we have to create the endpoint for validation and make the call from Tooling Runtime Client."""	0.9854333	
MULE-11746	MULE	Task	"""Create and run scenarios macro performance scenarios for Flow and processing strategies"""	"""""""Create and run scenarios macro performance scenarios for Flow and processing strategies:    Set of use case based tests run against 3.8.3 and 4.0 measuring TPS, memory, cpu etc. and also testing the results of different 4.0 processing strategies."""""""	"""Changed the estimation from 32 to zero since Performance tasks are not included in Mule"""	0.9854049	
MULE-12612	MULE	Task	"""FTP should only allow synchronous Reconnection Strategy"""	"""""""Due Ftp uses reconnection strategies when FTP Client is created and not during its start phase, Asynchronous Reconnection strategy shouldn't be allowed.  """""""		0.9853373	
MULE-13212	MULE	Task	"""Move GroupCorrelation to Message"""	"""""""When dealing with collections of messages that have been aggregated in a foreach of scatter-gather router it is important to be able to identify which message is which, in terms of which part it corresponds to or which route it is a result of.  Sometimes it may be possible to aggregate into a List and use the index, but this is not a robust solution as when there are errors, the success list won't including a result for each input message, and if the results need to be streamed or processed unordered then this approach is not possible.    The solution is to more GroupCorrelation to Message, such that when Messages are aggregated and then processed (for example for custom merging of results in DW), the messages can be accessed by sequence number or an optional label.    Also:  - Add Optional<String> label.  - Make Sequence not-optional."""""""	"""We need to review this. We may not want to expose. DF knows the details."""	0.9853284	
MULE-11181	MULE	Enhancement Request	"""ArtifactClassLoaderRunner - Add to API different builders for MuleContext implemented in functional test code"""	"""""""The following classes in the module  mule-tests-runner needs to be moved to the api package as they are required by third party modules  (MUnit) :     * org.mule.munit.runner.TestBootstrapServiceDiscovererConfigurationBuilder  * org.mule.munit.runner.TestServicesMuleContextConfigurator  * org.mule.munit.runner.MuleContextManager.TestClassLoaderRepository    Please make sure this classes are part of the API"""""""	"""This is not required anymore"""	0.9852132	
MULE-11357	MULE	Task	"""Reduce the amount of artifacts installed when packaging a plugin"""	"""""""Today when building an extension it packages several artifacts: 2 jars (with and without the `mule-plugin` classifier), 2 zips (the one for deployment and the one for studio), the test-jar if needed (all extensions are generating it right now, although maybe a few of them are needed) and the pom file.    Ideally, when building an extension there must be 2 artifacts: the JAR file and the POM. Some other scenarios could be the test-jar but it should be discussed if that's what we want. Ideally, java dependencies should be treated as separated modules rather than code within a plugin (it's like depending on java classes within a WAR file, it can be done but it's not nice)"""""""		0.9851444	
MULE-11374	MULE	Enhancement Request	"""Add the concept of Category to operations and sources"""	"""""""When a module has a long list of operations (ie Salesforce), a categorization of that list is needed. Or even just to group operations that refer to a subdomain, like DB and the Bulk Operations.    Since the categorization depends on the domain of the module, the model needs to provide information on how to categorize operations.    For reference:  https://docs.google.com/document/d/16BtNUJqe8wHLvOu4mViA_mYPJ66aJNfKM1D_fS9hEyw/edit#heading=h.xgbzkuoybq6q"""""""		0.9850889	
MULE-13339	MULE	Bug	"""InfrastructureElementModelDelegate treats parameters as objects"""	"""""""[InfrastructureElementModelDelegate.java|https://github.com/mulesoft/mule/pull/5508/files/fd55166f08b01600f40d3a05869d42c83ec167e5#diff-10f10cd55b09b5c336d483833d95183e] has some design flows which forces methods to receive parameters as Objects, because they can sometimes be of different types.     This is a tech debt that should be fixed."""""""	"""A `model` of an DslElementModel<T> is of type `T`, which in real terms means that a given DslElementModel can represent a Component, config, connection, ParameterModel, MetadataType, etc.     In the `InfrastructureElementModelDelegate` we are handling parameters of two kinds, ParameterModel and MetadatatType, that's why the `addParameter` receives an Object as model type. This is done across many usages of the DslElementModel and should not me considered tech debt since this is just an utility method    Check `org.mule.runtime.config.spring.api.dsl.model.DslElementModel#getModel` for usages of the model.     """	0.9850826	
MULE-11521	MULE	Task	"""Define interception handlers registration mechanism"""	"""""""Handler Factories may be registered at the context (for all the runtime) or for individual applications.    The order of the handlers in the chain must be predictable too."""""""		0.9849974	
MULE-13011	MULE	Story	"""Add privileged API for plugin artifacts"""	"""""""There are scenarios, where a plugin A must be extended on another plugin B, and to be able to do it, iB must use some A classes that makes no sense to be available on the A's public API.    To avoid exposing those classes, will be better to have a privileged API that the plugin A can define to enable extension on those scenarios. Similar to what is supported on container's modules."""""""		0.9848994	
MULE-12507	MULE	Task	"""Use maven repository layout for Mule distribution lib folder"""	"""""""This will allow the heavyweight application packaging to resolve dependencies for Mule artifacts without the need of accessing remote repositories.    In addition to that the assembly for distribution has to be modified and a mapping location provided for building the classloaders with the correct order of jars as it is right now based on the lib folder structure (opt, mule, boot, etc)."""""""	"""Moving this issue to post-GA since currently apps that depends on pom.xml from the distro artifacts are being packaged with the apps and works.    In the future we can implement this and update the packager to no longer bundle the pom.xml of the distro artifacts. We can also add a restricction in the packager that if it was build with the new packager that has this behaviour then adds a restriction to set the packaged artifact minMuleVersion to something greater or equal to the mule version that has a repository."""	0.98487896	
MULE-11291	MULE	Enhancement Request	"""Support Connectionless and Configless Metadata Resolvers"""	"""""""In current Metadata resolution, we require a Config and a Connection to be created and injected into the MetadataContext even if the Resolver doesn't make use of it.    Ideally, we should support a way to declare that a Resolver doesn't need either a config nor a connection so optimizations can be made using smaller apps or even resolving the Metadata statically using only the ExtensionModel.    Once this is implemented, the ToolingService will need to implement the support on their side to make use of this feature."""""""	"""[~gsfernandes] and [~julian.esevich] commented many times about this.     [~mariano.gonzalez] We should consider if this is a blocker for the beta since it will impact both on the extension model and the tooling client."""	0.9848659	
MULE-11904	MULE	Task	"""Create Flow micro-benchmark suite that covers different processing strategies and processor types"""	"""""""Create Flow micro-benchmark suite that covers different processing strategies and processor types"""""""		0.9847563	
MULE-12318	MULE	Enhancement Request	"""Cleanup processing strategies and reintroduce ring-buffer based event streaming processing strategy for performance testing"""	"""""""Given the changes in MULE-12219 (Nested MessageProcessors post notifications are triggered within the error message), the issues described in MULE-11775  (Message loss during stream cancellation phase when using stream processing with errors.) are no longer a blocker to use of ring-buffer based processing strategy.    Reintroduce this processing strategy for performance testing."""""""		0.98472184	
MULE-12102	MULE	Enhancement Request	"""Cleanup API to use ReactiveProcessor instead of publisher function"""	"""""""Cleanup processing strategy API to use ReactiveProcessor instead of publisher function"""""""		0.98467493	
MULE-11183	MULE	Task	"""Create Flow micro-benchmark suite that covers different processing strategies and conconcurrencies"""	"""""""Expand Flow performance tests to test concurrency"""""""		0.9845879	
MULE-12505	MULE	Enhancement Request	"""Ability to query (from processing strategy) the number of threads available in a given scheduler."""	"""""""Ability to query (from processing strategy) the number of threads available in a given scheduler."""""""		0.9845569	
MULE-14532	MULE	Task	"""Implement use of EmitterProcessor in processing strategy"""	"""""""Implement Processing Strategy that uses EmitterProcessor after the analysis done in MULE-16167    In mule 4.2 make it the default Processing Strategy.   In mule 4.1 add the strategy"""""""	"""In 4.2.0 This processing strategy is going to be the default one. "" [SEP] ""Added service-pack label for cherry-picking"""	0.98455185	
MULE-12998	MULE	Task	"""Event API is inconsistent and implementation is not immutable after addition of properties and parameters."""	"""""""Event API is inconsistent and implementation is not immutable after addition of properties and parameters.   * variables has method for names, value, but not map, whereas properties/params returns map.   * map returned is not immutable either.    Ideal solution is to use same pattern for additions"""""""	"""Fixed  by MULE-11553"""	0.98436177	
MULE-13132	MULE	Task	"""Add support to access privileged API class from test case"""	"""""""We need to add support for being able to access a privileged API class from our test infrastructure"""""""		0.98430645	
MULE-12904	MULE	Task	"""Migrate use of blocking API by transports to use non-blocking API that supports new interceptors. Part 2."""	"""""""This would allow the transaction support to use the reactor api, effectively deprecating and possibly removing the process method.    The outcome of this spike would be a determination of whether its more convenient to do this migration (MULE-11023) or to add an interception mechanism for the blocking Processor API."""""""		0.9842768	
MULE-14648	MULE	Task	"""Initial Mule 4 architecture documentation / TB splitted"""	"""""""Initial Mule 4 architecture documentation / TB splitted    * Define mechanism to document architecture  * Main Mule Runtime components diagrams  * Main Mule Runtime activity diagrams  * Some other stuff"""""""		0.98424906	
MULE-11256	MULE	Enhancement Request	"""Create POLICY artifact type"""	"""""""org.mule.runtime.core.config.bootstrap.ArtifactType defines APP and DOMAIN types, along with an ALL type that implies both APP/DOMAIN.  This type is used support different type of objects in the bootstrap properties and to selectthe proper context builder for an artifact.  Now that policy artifact also define a context, a POLICY type must be defined and ALL type must be re-evalauted to see if still makes sense (there could be things that apply to APP/DOMAIN but no a POLICY)"""""""	"""Fixed on MULE-14193"""	0.9842184	
MULE-11575	MULE	Task	"""Migrate use of blocking API by transports to use non-blocking API that supports new interceptors. Part 1."""	"""""""This would allow the transaction support to use the reactor api, effectively deprecating and possibly removing the process method.    The outcome of this spike would be a determination of whether its more convenient to do this migration (MULE-11023) or to add an interception mechanism for the blocking Processor API."""""""		0.9842062	
MULE-11610	MULE	Enhancement Request	"""Implicit resolvers doesn't use the same resolving mechanism that for a defined element"""	"""""""*Implicit resolvers doesn't use the same resolving mechanism that a defined element*.    We should change completely how we handle implicit dynamic connection providers, since current approach is not ideal.  Currently, we evaluate the CP using only the first event, and then always return that resolved instance. This is not ok for dynamic CP, since we need new events to also be used for evaluation.    """""""	"""."""	0.98417515	
MULE-11494	MULE	Task	"""Add a way to validate transitive dependencies for Tooling Runtime Client"""	"""""""As transitive dependencies will change and we have to enforce API and implementation in different artifacts we have to have a way to keep control of these dependency graph."""""""		0.98416823	
MULE-14486	MULE	Task	"""Spike: Define proper logging infrastructure to use in the runtime"""	"""""""This is to define the proper mechanism for logging so we can enable/disable logging per feature instead of per class and provide also the possible options for logging in the artifact configuration specification.    It must support requirements from the monitoring document"""""""		0.9841532	
MULE-12179	MULE	Task	"""Remove old fallback mechanism for TransformerFactory implementations"""	"""""""In various places we have checks for exceptions when creating a TransformerFactory and falling back to a specific implementation (the JDK5 one).    This made some tests work in the past, before they started using the same xalan implementation that we use in standalone (see MULE-11303). But they shouldn't be required now. Also it's not a clean way to handle the case since the fallback mechanism affects all successive creation of transformer factories in the rest of the JVM.    So this code will be removed. Also usages of ForceXalanTransformerFactory in tests is redundant."""""""		0.9841389	
MULE-13514	MULE	Task	"""AGW CFX Facade Module in the list of privileged access artifacts"""	"""""""API Gateway WSDL proxy application relies on CFX module which is currently in compatibility module. This named module size is almost 120mb when is packaged in proxy application.    In order to reduce proxy size, instead of add this dependency directly we created a new module in AGW to exclude unnecessary libraries from compatibility module.  Using this approach we were able to pack a 19mb WSDL proxy.    Why we need this artifact in the list of privileged access? Because spring namespace handlers in compatibility module uses mule core and mule spring classes."""""""		0.9840954	
MULE-13215	MULE	Task	"""Define ForkJoinStrategy API and implement must-have strategies for RC"""	"""""""Define AggregationStrategy API and implement must-have strategies for RC    - legacy  - join  - collect   (only limited functionality)"""""""		0.98408175	
MULE-14724	MULE	Task	"""Initial Mule 4 architecture documentation / TB splitted - Cont."""	"""""""Initial Mule 4 architecture documentation / TB splitted    * Define mechanism to document architecture  * Main Mule Runtime components diagrams  * Main Mule Runtime activity diagrams  * Some other stuff"""""""		0.9839665	
MULE-11943	MULE	Task	"""Make the core extension model available through the tooling client"""	"""""""Provide a way in the tooling client to use the extension model for core components introduced with MULE-11496."""""""		0.9839532	
MULE-14283	MULE	Enhancement Request	"""Create with-lock-key scope to support update scenarios"""	"""""""Today, to update the contents of an Object Store entry you need to first obtain it, modify it and then store it updated. In between, other updates might take place or it may be read with the outdated contents meaning you have no guaranteed the data will be consistent. In order to guarantee no other reads/writes are performed the key must be locked before all operations execute and released after, even in case of failures."""""""	"""This looks more like a """"computeIfPresent"""" scope, which executes some logic only if the value already exists, of course also being a synchronized scope. It could be done along with its brother """"computeIfAbsent""""  """	0.98392963	
MULE-14012	MULE	Task	"""Create HttpRequestOptions concept in HTTP service"""	"""""""The send methods are very crowded and often force you to determine stuff like follow redirects and auth that you don't care about, it also means adding any other configuration requires changing the entire API. It would be best to have an object represent all extra configuration so as to be able to have a builder and easily configure more options."""""""	"""Another example of something that could be added here is the proxy data."""	0.983897	
MULE-14370	MULE	Task	"""Refactor aggregators to be cluster aware"""	"""""""All aggregators should work in a cluster.    That implies processing each event only once, regarding the node the flow is being executed and making sure that if a node is disconnected, all the information that was handled by that node, was properly persisted and shared with the other ones to continue as if there was no error."""""""		0.98379713	
MULE-11793	MULE	Epic	"""Mule 4 - Graceful shutdown"""	"""""""This epic are all the tasks needed to have graceful shutdown in mule.     This is required for applications running in infrastructure like PCF or Kubernetes which may depend on shutting down instances for scaling down or up.    By graceful shutdown we mean that when stopping a mule instances, all in-flight messages are consumed correctly and only once there's no pending work, the mule instance gets shut down.    This also needs to consider a timeout for shutting down, so the timeout gets honored even though there still pending transactions.  """""""		0.9837944	
MULE-11744	MULE	Task	"""Add component resolution to DataSense service on Tooling Runtime Client API"""	"""""""DataSenseService should allow to resolves data sense component information for a componentPath."""""""		0.9837054	
MULE-13626	MULE	Task	"""Decouple tests that need just the Registry from the MuleContext"""	"""""""A common antipattern in unit tests is to setup the registry in the mule context and then pass the muleContext around so that each component gets what it needs from its registry.    A better approach would be for the test to set on each object specifically what it requires in the most direct way, rather than passing around a big object."""""""		0.9835985	
MULE-13936	MULE	Task	"""Make schedulers monitor system load and reject tasks if resources are tight"""	"""""""Schedulers should start rejecting work when resources start getting tight.    An approach to do this would be to have a global inflight event counter, working in a similar fashion to the maxConcurrency at the flow level, and trigger backpressure if that value is exceeded.    The limit would in turn be adjustable by monitoring resources usage (memory primarily), increasing the limit if resources are idle, or decreasing if most are busy. The ultimate goal of this is to operate at max capacity but triggering backpressure before throwing an OOM."""""""	"""This could prevent errors like the one in EE-6862, since the source would not trigger the flow when memory was scarce, preventing an OOM that would render the runtime useless."""	0.98352563	
MULE-11513	MULE	Task	"""MetadataKeyIdModelProperty shouldn't be public"""	"""""""The MetadatKeyIdModelProperty states the type and parameter name of the parameter containing the MetadataKeyId annotation. This is useful for the runtime, but tooling consumer can't do much with this info, and should always rely on the MetadataKeyPartModelProperty.    Problems arise regarding the keyId model property in the context of multi level datasense, since the """"""""parameterName"""""""" in the mp actually references the name of the containing parameter group. It references the argument and not the parameter in the model (which is what we need in the runtime, but makes no sense for the external consumer)"""""""	"""[~pablo.cabrera] is this ModelProperty being used by studio in any way?"""	0.9833934	
MULE-13426	MULE	Task	"""Add cluster support for API-Gateway policies"""	"""""""As Hazelcast will not be exposed to the policies, we need to add to the Policies' Context, a distributed TimeSupplier, OS and ClusterManager"""""""		0.9833467	
MULE-11501	MULE	Task	"""Move catalog related classes to a separate module to be consumed in the extensions-xml-support"""	"""""""The `ExtensionModel` generation in the *extensions-xml-support* module relies heavily on the custom types' catalog which is from the project *mule-datasense-api*.    For the time being, the catalog classes are copied from it to read a subset of types, but it must be dropped and moved to either another mule's module or make the `mule-datasense-api` not dependent on mule's internal implementations (such as the component model) or resolve circular dependencies."""""""	"""Things to take into account    1) Move catalog's code to be used properly in the runtime, so SC's custom types will support JSON schemas, XSD, RAML types, and so on.    2) Discuss about the default input types (string, boolean, datetime, date, integer, time) and what will happen to thing such as support for pagination type       (should we need to return the java fully qualified name of the ProvidingAwarePagingDelegate?)"""	0.9833304	
MULE-13275	MULE	Story	"""Configuration Management"""	"""""""Support provisioning/replacement of configuration to the application when deploying.    When an application is getting promoted from one env to another (Dev -> QA or QA -> Prod), the devops need to be able to change connection provider configuration.    The idea is that the devops get a list of all the connection configurations and it's able to redefine the connection parameters during deployment.    This task is to define how the runtime manager (or any client) can get the set of connection providers that may require changing connection parameters and also to be able, during deployment, to provide those new parameters and the runtime must be able to apply them."""""""	"""I close this ticket. It is already merged and there is other ticket for 4.x."""	0.9833082	
MULE-14489	MULE	Task	"""Define the most basic model for representing an artifact configuration"""	"""""""This is to come up with the most basic model that we can have for representing the configuration of an artifact in Mule."""""""		0.9832946	
MULE-11460	MULE	Task	"""Make CPU-intensive pool a ForkJoinPool"""	"""""""ForkJoinPool seems to be a great fit for the computation pool.    When it is so, the mechanism it has to keep the parallelism may be put to allow a wait policy when scheduling from cpuintensive into a busy cpuLight pool"""""""	"""No longer relevant."""	0.98324513	
MULE-14417	MULE	Task	"""Upload reactor-core 3.2.0.M1 to our nexus repository and update its versions in the runtime projects"""	"""""""Upload reactor-core 3.2.0.M1 to our nexus repository and update its versions in the runtime projects.    Uploading the artifacts to our repo will allow us to avoid having to do changes in our projects as the repo where they uploaded the artifacts is Milestone in place of SNAPSHOT [http://repo.spring.io/milestone/io/projectreactor/reactor-core/3.2.0.M1/] and also in our CI environment and in other teams projects."""""""		0.9832429	
MULE-11551	MULE	Task	"""Define mechanism to inform shared libraries dependencies"""	"""""""We need to define how we are going to identify """"""""shared"""""""" libraries provided by the application or domain."""""""	"""A possible solution would be to add this information in the maven plugin that packages the applicaiton or the domain:    In pom.xml:      The packager will just verify that the shared dependencies are defined as dependencies in the pom. Later the DeploymentModelLoader for maven will read the pom and search for the shared dependencies tag to see which dependencies are """"shared"""".    The deployment descriptor once loaded must inform as shared the """"shared dependencies"""" declared in the plugin and also the transitive dependencies it may have.    Would be great that the packager validates that the dependencies with scope """"provided"""" are not configured as """"shared""""    """	0.9831277	
MULE-14129	MULE	Task	"""ArtifactClassLoaderRunner - Use semantic versioning for resolving plugins"""	"""""""Current logic for test runner when classifying the plugins is not honoring semantic logic and not taking into account transitive versions of plugins as it goes over each plugin and reads the direct dependencies.  There are issues with this as if we use Mule Maven Client logic that honors the algorithm for resolving plugins will leave out the cases when plugins have scope tests."""""""		0.98306364	
MULE-13210	MULE	Task	"""Allow Core Extensions to Inject container services"""	"""""""From the core extensions, we need access to container services. The first approach was to obtain a reference to it from the first application that was deployed, but this resulted in a classloader leak as the reference is actually a proxy.   Our workaround at the time is to read by reflection the actual service implementation from this proxy.    It would be good to have a clean way to allow injection of the services in the core extensions"""""""		0.98302555	
MULE-12977	MULE	Enhancement Request	"""DefaultImplementingTypeModelProperty is not populated for streaming strategy parameter models"""	"""""""In order to properly generate the UI for streaming strategy, its parameter model needs to be populated with the DefaultImplementingTypeModelProperty.  """""""	"""This is not a bug. There's no implementing type for the streaming strategies. Studio should never speculate with such type existing"" [SEP] ""This is not reported as a bug, is an improvement to avoid doing hacks to support the default types, that is a concept already part of the extension model, used in extensions like JMS and that is generating the UI that we would expect for this scenario."" [SEP] ""We'll define a different mechanism for representing synthetic types. DefaultIMlementingType is not a good solution for this since it has to work with smart connectors too."""	0.982767	
