issue_key	project	issue_type	summary	description	comments	design_prob	Label
DM-25308	DM	Story	"""Change Health & Status data to direct FIFO"""	"""""""Health & Status data are routed in FPGA through the Request queue. The 64bit data are then squeezed into 4 16bit Response FIFO values. This design is suboptimal for two reasons:   * response queue is also used to send Modbus responses from ILCs, the mix effectively prevents multi-threading on CPU (Host) side to query H&S data and responses at the same time   * as H&S data are mixed with responses, it's hard to tell which data on reposne queue are from H&S and which are from ModBus - that is probably reason why vital H&S collection was implemented in FPGA, but not in C/C++ controller (where it most likely never worked)"""""""	"""Part of [https://github.com/lsst-ts/ts_M1M3SupportFPGA/pull/2] for DM-25230 &    https://github.com/lsst-ts/Common_FPGA_HealthAndStatus/pull/1"" [SEP] ""Useful update and good documentation. Great!"""	0.9867176	
DM-25113	DM	Story	"""Recommend a way to store and run a quantum graph"""	"""""""In some use cases we would want to make a quantum graph, store it, and run it later.  My understanding is this is already in the pipetask design; {{pipetask qgraph -q qgraph.pickle ...}} stores the graph and then {{pipetask run --qgraph qgraph.pickle ....}} executes it. It used to work last year.  But now I couldn't seem to get it right, and documentations about this seem lacking, hence this ticket.     In principle we should be able to test this with ci_hsc_gen3, by breaking  https://github.com/lsst/ci_hsc_gen3/blob/master/bin/pipeline.sh into two steps.      I guess it might look something like this but with some corrections:       .   It's not impossible that some code needs fixing. Or/and we might want to rethink what's better (it's fine to change interface too I think)  """""""	"""Trying to reproduce the issue, it indeed crashes with this stack trace:  "" [SEP] ""My guess is that this is a case of someone putting an {{import}} statement in a config file somewhere purely for side-effects, which is probably bad behavior we need to fix outside of middleware.  I'll ask around #dm-science-pipelines to see if anyone knows where."" [SEP] ""I did some debugging and I see something odd. It looks like this is related to a mix of unpickling of graph and multiprocessing (which also uses pickle). If I run second step ({{run}} with unpickled graph) with {{-j1}} option then it finishes successfully, but with {{-j N}} it crashes with the above stack trace. This line of code seems to behave differently:    (at https://github.com/lsst/pipe_tasks/blob/master/python/lsst/pipe/tasks/colorterms.py#L243)    In successful run this returns string {{""""r""""}}, in failed run it just raises {{pexExcept.NotFoundError}}. I'm not sure what this means, it looks like Filter is not initialized properly but I have no idea "	0.9866954	
DM-24788	DM	Improvement	"""Improved error reporting in the REST services of the Replication System's Master Controller"""	"""""""There are a few problems with the current design of the HTTP modules (subclasses of {{lsst::qserv::replica::HttpModule}}):  * it's impossible to return an extended description of errors in addition to a simple string sent back to the services' requestors. It would be useful for many operations to let a client have more insight into origins of problems reported by some services.  * the general design for reporting both results and errors is unsafe, and it leaves a room for mistakes.    In the current model a module's implementation has to use the following mechanism for reporting results/errors:  {code:c++}  class HttpSomeModule: public HttpModule {  ...  protected:      virtual void executeImpl() override {          ...          if (error condition) {              sendError(""""""""error string"""""""");              return;          }          ....          json result = ... ;          sendData(result);          return;      }      ....  };  """""""	"""PR: https://github.com/lsst/qserv/pull/538  "" [SEP] ""It looks good. I'm removing my name from the list of reviewers."""	0.986679	
DM-24403	DM	Story	"""Investigate Faust windowing feature for data aggregation"""	"""""""In this ticket we implement an example to demonstrate the Faust [windowing|https://faust.readthedocs.io/en/latest/userguide/tables.html] feature that can be used for aggregation of kafka streams.    The general idea is that you can use a Faust agent to process the stream of events  (messages) from a given Kafka topic and add those messages to a Faust table for persistence. The table is configured as a tumbling window. The window configuration parameters are a size and an expiration time. When the window expires a callback function is called to process the messages in that window. That's when the aggregation happens and a new Kafka topic is produced with the aggregated values.    A docker compose config is provided to start a local Kafka cluster to run the example. The instructions to start the Kafka cluster, the Faust worker and the producer are described in the README.  The docker compose also includes the Confluent Control Center which is handy to inspect the topics, their configurations and the consumer lag for the Faust consumers when running the application.    NOTE: running multiple Faust workers to distribute the application load currently crashes the application, this will be investigated in DM-24473.  """""""	"""See PR https://github.com/lsst-sqre/kafka-aggregator/pull/1"" [SEP] ""Hey [~<USER> I would appreciate very much your review to help to evaluate if we are on the right path in developing the kafka-aggregator based on Faust."" [SEP] ""This looks great. I've written up some of my thoughts in that PR and specifically this concluding note: [https://github.com/lsst-sqre/kafka-aggregator/pull/1#pullrequestreview-395677689]    I think we should continue down this path. The real test will be metaprogramming the agents and their aggregation functions to based on schema data alone so that we're not explicitly coding up agents for each SAL topic.    I'm also wondering about how we can align the windows based on the wallclock so that all aggregated streams have the same alignment so that we can do SQL joins conveniently."" [SEP] ""Thank you [~<USER> for the review and for the insightful comments. I've implemented the suggestions in the PR and opened DM-24528 to investigate the window alignment further.    """	0.986668	
DM-25248	DM	Epic	"""Documentation Engineering and Search """	"""""""This epic includes:    * Taking the search prototype into production  * Science pipelines work including Doxygen and conda build integration  * Defining an architectural approach to documentation testing"""""""	"""Highlight of this cycle was the release of the lsst.io new portal including the much anticipated search functionality, which immediately proved popular within the project. A number of other enhancements that are useful in preparing for the scientific community, such as promotion of featured user guides, were also incorporated.  We also completed much needed work for the pipeline documentation so that now Doxygen builds controlled by Documenteer now match the functionality of `sconsUtils`, `lsstDoxygen`, etc. in terms of fully reproducing the `lsst` namespace."""	0.9866502	
DM-24645	DM	Story	"""Provide a sample consumer application for the alert stream simulator"""	"""""""Provide a consumer application which simply counts the number of alerts it has received and prints the count to stdout every second. This is intended to be scaffolding code for users to work with."""""""	"""Hi [~<USER>,    Since the sample client application is intended to give users code to build from, I'm concerned that we've got a lot of code in {{streamsim}} that would might reside more naturally elsewhere.  In particular it seems like basically all of serialization.py could live in {{lsst/alert_packet}}, and similarly the _KafkaClient abstraction could be in a separate package as well.      By doing that users could build client applications against a more permanent Rubin interface (acknowledging that we're a looong ways from having that be stable).  Leaning harder on alert_packet would also let us avoid hard-coding schema versions as is done currently.    Might be worth talking about this live so I can understand better where you're coming from.  I would welcome [~<USER>'s thoughts here also."" [SEP] ""[~<USER>, I pretty much agree, but we decided to do it this way so that we don't have to think about providing {{lsst/alert_packet}} as an easy-to-install Python package. It doesn't have a {{setup.py}} or any"	0.98629296	
DM-25049	DM	Improvement	"""Streamlined naming convention for the REST API resources in the Qserv Replication/Ingest System"""	"""""""The current implementation of the REST API provided by the Qserv Replication/Ingest system for exploring and managing Qserv may need to be improved. Presently, the API provides two groups of resources:  {code:}  /replication/v1/<service>  /ingest/v1/<service>    /meta/version    In this case availability of services and their behavior will be completely driven by the current version of the services. Another benefit of this schema is that it would with documenting the REST API since each version of the documentation could refer to specific numbers returned by the proposed metadata service."""""""	"""The proposal of dropping the version string in the resource names sounds fine to me. If we are not planning to support multiple versions in one deployment, I don't see we need the version string.  I assume the APIs will stay quite stable and rarely change. Versioning with the documentations sounds good.  I haven't read https://confluence.lsstcorp.org/display/DM/User+guide+for+the+Qserv+Ingest+system but I wonder if we may want to update (minor tweak of details following code changes) a lot more frequently than the web service APIs.  Even with that I don't see a problem dropping the version string. "" [SEP] ""PR: https://github.com/lsst/qserv/pull/540"" [SEP] ""LGTM"""	0.9862846	
DM-26968	DM	Story	"""Experiment with COmanage for user identity management"""	"""""""Use the test COmanage instance and experiment with defining the workflows we would need. Write a tech note with the results of that evaluation, ideally as a more detailed design for how to do user management using COmanage."""""""		0.9862584	
DM-24071	DM	Story	"""Investigate means to allow resouces management in K8s"""	"""""""Understand limitations, benefits and trade off using kubernetes resource management framework to manage the resources for different deployments within the cluster and pod prioritization.  This ticket had been created automatically Primavera ID: None"""""""	"""See epic comment."""	0.9862222	
DM-24256	DM	Story	"""Dome software meetings"""	"""""""Prepare and coordinate weekly meetings on dome control software with EIE contractor. This is continuation of  DM-23905"""""""	"""Two dome software meetings were organized and attended, during this sprint. The meetings notes could be found at [https://confluence.lsstcorp.org/display/LTS/Dome+Software+Meetings]         Continue analysis and agreement on the use of the adopted communications protocol. Two commands, configure and status, where defined in detail and tested. Also, the implementation of the safety software on the PILZ hardware and, the connectivity to the GIS (Global Interlock System) were studied, with the conclusion that EIE contractor will proceed with the software development in coordination with Rubin Observatory developer."" [SEP] ""on-going work with the dome.  4 SP completed."""	0.98605645	
DM-25514	DM	Improvement	"""REST API for building the secondary index in Qserv"""	"""""""In the current implementation of the new Ingest system the _secondary index_ of a database is normally populated in the end of the _super-transactions_. The algorithm harvests contributions from the corresponding MySQL _partitions_ of the director table's chunks and loads them into the index table at Qserv """"""""czar""""""""'s database . Depending on the amount of data ingested into that table during a transaction the index building operation may noticeably slow down the commit phase of the transaction. After gaining the first experience with using the new Ingest system it has become apparent that some workflows may benefit from having the _secondary index_ construction as an explicit stage deferred till a moment when all director table's contributions were loaded into Qserv.    Hence, a goal of the current development is to refine and extend the REST API of the Master Replication Controller to allow more options in building the index. Specifically, the following changes are proposed:  * add an optional parameter *build_secondary_index=<val>* to existing database creation service to indicate an intent to defer the index creation till the very last stage. The default value of the parameter will be 0 which would preserve the current behavior.  * extend the database information structure DatabaseInfo with the corresponding flag.  * modify the transaction commit service not to make contributions into the index if the deferred index construction for the database was requested.  * add a new POST service for constructing indexes as a separate operation to be performed before (or with extra controls) after publishing a database. The service should also allow an optional parameter to allow rebuilding the index from scratch.  * update the documentation on the Ingest System accordingly.  * evaluate if the version of the Ingest API needs to be incremented as well."""""""	"""PR: https://github.com/lsst/qserv/pull/551"" [SEP] ""The C++ all looks fine. The python code has an issue that can not be checked in (indexed-tuple anti-pattern), [~<USER> says he'd prefer to leave the python out and check in the rest so I'll close the review."""	0.98593825	
DM-25862	DM	Improvement	"""Please consider consolidating Configuration and Simulator into the User Guide"""	"""""""I suggest expanding the User Guide section of CSC docs to include Configuration and Simulator as subsections.    My argument is that there is a fairly clear and simple division between:    * User: somebody who uses the software in a broad sense. This includes people who do any of the following:  ** Listen to topics  ** Issue commands  ** Start or stop the CSC  ** Start or stop the simulator (often a flag to starting the CSC)  ** Configure the CSC (either by specifying a configuration in the {{start}} command or modifying a configuration).    * Developer: somebody who is interested in the code itself. This includes people who:  ** Read the code, e.g. to learn how something works  ** Modify the code, e.g. to add features or fix bugs    I think [~<USER> and I don't quite see eye to eye on this one. He seems to feel that """"""""Users"""""""" is a smaller category. My issue with shrinking that category is that I do not see any well-defined subdivisions:  * Advanced users may well want to run in simulation mode to avoid commanding real hardware.  * Configuration and commanding the CSC are closely related because one of the commands is """"""""start"""""""" which specifies a configuration.  * Starting the CSC is closely related to running the simulator, and in many cases it consists of simply adding a flag when starting the CSC.    In a related topic: I suggest always having the User Guide be on the main page (with Configuration and Simulation as subheadings). Most users will go to the CSC documentation to learn how to use it, and it's really annoying to jump to a section heading only to find that section is a single link. The problem is not being able to jump to another page from the navigation bar on the left; if we could fix that then I'd have no objection to the User Guide being a separate file.    I agree that a big User Guide makes for a big main page (index.rst), but the main page doesn't have that much else on it. So I'm not convinced we gain much by moving the User Guide elsewhere.    https://ts-atdome.lsst.io/v/DM-25784/index.html is an example, though the User Guide is short, so it's not an example of a large User Guide on the main page."""""""	"""[~<USER>         So [~<USER> and I have discussed this ticket. I feel that I want to make it clear that this template is not extremely rigid in presentation. All the sections are necessary for information but how you and other individuals choose to adjust the format does not matter unless we feel there is missing information.          The current philosophy is to write content rather than to worry about perfecting what it looks like.      The primary issue that comes up is that of propagation of changes. Each change to the template likely mandates people to have to update their documentation to the new format and that can be difficult if they've already made custom changes to the formatting of the documentation. Therefore I argue that you can make those changes to your individual CSCs as you see fit and that we don't modify the template here."""	0.98593384	
DM-25236	DM	Story	"""Temporarily remove quantum tables from Registry"""	"""""""Getting the quantum database representation stable and future-proof requires more thought than we want to put into it before gen2 deprecation, so this ticket is a near-term replacement for DM-24613, which we'll pick up again later.  See also https://lsstc.slack.com/archives/C2JPT1KB7/p1591284060371700    Preliminary plan is to remove the quantum and dataset_consumer tables, along with the dataset.quantum_id column.  It'll be easier to add those back in than alter them to match what we do in the future."""""""	"""This is purely code removal.  The Quantum object itself is preserved because we of course use that in other packages, but we aren't using the tables right now at all, and as per ticket description we're going to remove them now so it's easier to add fixed versions (rather than deal with altering broken ones) later.    PR is https://github.com/lsst/daf_butler/pull/303; I think this should just be daf_butler, but Jenkins is running to tell me if I'm wrong about that."" [SEP] ""I guessed wrong.  There is now a (trivial) ctrl_mpexec PR, too: https://github.com/lsst/ctrl_mpexec/pull/57.  "" [SEP] ""Both look OK."""	0.9858358	
DM-26618	DM	Story	"""Support dome coditioning contract"""	"""""""Support activities to develop a dome environment conditioning contract, to control the temperature during daytime. The activities include reviewing proposals, provide technical information to potential contractors, meetings with Rubin Observatory reviewers and contractors."""""""	"""Continued interactions with DatControl engineers on the requested dome environment conditioning contract quote. A quote was received from DatControl, and the proposal was subject to analysis by Rubin Observatory. As a result, several observations on the categories of tasks to perform were made, and a request for comments issued back to DatControl. Also, an extension of the present Siemens software installed was the subject of further interactions, in order to generate notification of failures to external users for proper response to be activated. Preliminary proposal were made from DatControl, and we expect a formal description and quote for this services as well."" [SEP] ""on-going negotiations with DATControl on the EEC development as well as the possible use of the Seimens notification mechanisms at the summit."""	0.9857814	
DM-25484	DM	Story	"""Extend kafka-aggregator example to process an arbitrary number of source topics for performance evaluation"""	"""""""The aggregration example can be used to evaluate the performance of the kafka-aggregator if it is extended in such a way that we can control the number of source topics to be processed, the number of fields in each topic, the number of messages produced and the frequency in which the messages are produced.     Given the frequency and number of fields, the goal is to evaluate how many topics a Faust worker can process with a relatively small lag and using a typical Kafka deployment (3 broker nodes) like the Sandbox EFD deployment."""""""	"""[PR #14|https://github.com/lsst-sqre/kafka-aggregator/pull/14] extends the {{kafka-aggregator}} example feature to be able to aggregate an arbitrary number of source topics and an arbitrary number of fields in each source topic so that we can use it to evaluate the {{kafka-aggregator}} performance. It adds the AggregationExample class and the configuration but does not change the CLI.    "" [SEP] ""{noformat}  $ kafkaaggregator -l info init-example  [2020-06-23 14:11:08,310] [24198] [INFO] [^Worker]: Starting...  [2020-06-23 14:11:08,312] [24198] [INFO] Register schema for subject example-000-value.  [2020-06-23 14:11:08,675] [24198] [INFO] [^-Producer]: Starting...  [2020-06-23 14:11:08,675] [24198] [INFO] [^--ProducerBuffer]: Starting...  [2020-06-23 14:11:08,792] [24198] [INFO] [^-Producer]: Creating topic 'example-000'  [2020-06-23 14:11:08,831] [24198] [INFO] Register schema for subject example-001-value.  [2020-06-23 14:11:08,863] [24198] [INFO] [^-Producer]: Creating topic 'example-001'  [2020-06-23 14:"	0.9857189	
DM-26497	DM	Story	"""Allow CSCs to transition to ENABLED state on startup"""	"""""""The capability to send a CSC to ENABLED via appropriate command-line flags should be implemented. The CSC needs to do the following:    1. Accept a flag to indicate ENABLED as the desired top state (may already exist)  2. Accepts a flag for settingsToApply if necessary  3. CSC should transition through all states from STANDBY to ENABLED in order to maintain correct summary state transition history."""""""	"""This is a great suggestion. It should also simplify unit tests a bit, in that all CSCs can be commanded to start in """"ENABLED"""" state even if they need configuration.    I am worried about how to handle the Hexapod and Rotator CSC (the summary state is kept in the low-level controller and the CSC may not have control over it). I'm also not sure I can manage externally commandable CSCs (which may not have control, and which can be running in the OFFLINE state), either, but salobj has no direct support for those.    It may be best to handle standard CSCs and allow disabling the capability for complicated cases. I think we mainly need this for the Watcher and ScriptQueues in any case."""	0.98569816	
DM-26628	DM	Improvement	"""Replace sleep with conditional variable in Controller thread, C++11 solutions for threads etc."""	"""""""M1M3 SS C++ code is:   * locking shared mutex   * trying to get command   * unlocking shared mutex   * if command is valid, executes it   * waits for 100us    Mouch better solution would be to use contional variable, linked to queue size, which will be trigged as new element is added and execute method would wait for CV trigger. This will remove need for sleep and continuously checking for queue content. As the queue is private in the Controller class, managed by public methods, this shall be easy to provide.    As a side improvement, threading structure of the M1M3 SS main code can be improved using C++11 STL provided threading constructs. I will try to do this as well."""""""	"""Please see PR."" [SEP] ""Tidy"""	0.9856838	
DM-24370	DM	Story	"""Support extensible scheduling in pipetask"""	"""""""AP pipeline want to have order of visit processing processing to be stable, in particular association steps for one visit needs to wait until the same step for previous visit is finished. Adding this sort of dependency for quantum graph would be difficult. It may be easier to implement special scheduling logic while executing the graph instead. I want to explore how this can be done in current pipetask and try to make it scheduling more configurable/extensible. Some refactoring (that we always wanted to do) of the internals will probably be needed."""""""	"""Another approach to this would be to have a custom script for this test package that creates a custom QuantumGraph, which could include the fact that (e.g.) the second visit's association job depends on the outputs of the first visit's association job.  That's still not quite possible without changes to the core code, because our QuantumGraph data structure assumes there are no dependencies between nodes corresponding to the same task label.    It's possible that the concrete association PipelineTask doesn't map well to that representation, of course - the problem here is that there is data flowing through the PPDB here that's not captured (for good reason, as we've discussed in the past!) in the QuantumGraph, and that blows up our execution and provenance model.    But even if that solution doesn't work, I think it's worth stepping back and thinking about this as a provenance problem as well as an execution-order problem, because I'm sure the provenance problem is going to come back to bite us if we don't."	0.9856747	
DM-24740	DM	Improvement	"""Please add a method to Job to insert a measurement"""	"""""""At present when using the verify system one calls {{Job.metrics.insert(measurement)}} to add a measurement. If the measurement's metric was specified as a string there is no checking done to make sure the metric exists (and the MeasurementSet apparently has no way to perform such a check).    My suggestion to make this more robust: add a new {{Job.insert_measurement}} method that does the following:  * If the measurement's metric is a string then look up the metric (which *must* exist) and attach it to the measurement. Yes that modifies the measurement in place.  * Insert the measurement.    I am not sure what to do if the measurement already has a Metric. It might be simplest to check that a Metric by that name exists and raise if not. But that leaves the possibility that the Metrics don't match, so a more picky comparison might be safer."""""""		0.98566717	
DM-26655	DM	Story	"""Handle the flux at the edge of footprints in meas_extensions_scarlet"""	"""""""The footprints passed to scarlet appear to be smaller than the flux that scarlet wants to model, at least in the observed images, which means that it is fairly common to have flux outside of the footprint that scarlet wants/needs for its model. Because scarlet models are in a frame with a narrower PSF than the observations, the scarlet models fit inside of the footprints but have no constraints on the portion of the flux outside the footprint, which are often smaller than the radius of the PSF from faint sources. As a result as much as 15-20% of the flux in a faint source is not accounted for (see attached image for an example).    Based on conversations with Peter, Robert, and Jim, the best solutions appears to be to create an algorithm to estimate the likelihood that all of the flux for a source on the edge of a scarlet model is statistically consistent with zero, and to flag any sources that appear to have significant flux outside of the footprint. This could also explain why scarlet models have a consistent bias below the true value for fake sources at the 1% level.    In the short term the solution (which is to be resolved by this ticket) is to create and implement the flag for sources that underestimate their flux. A longer term solution is saved for a later ticket."""""""		0.9856587	
DM-26694	DM	Story	"""More refinements to the CSC Conda build workflow"""	"""""""This is a continuation of DM-26488.  More work is needed to get the CSC Conda jobs running regularly."""""""	"""This task mostly covers time spent discussing and coordinating with Tiago and Colin on the CSC Conda build workflow."" [SEP] ""[https://github.com/lsst-ts/ts_cycle_build/pull/11]    This PR is for the Jenkinsfile for the Conda broker job."" [SEP] ""This task covers discussions and consultations with Colin and Tiago regarding the CSC Conda build workflow.  This effort did produce the CSC Conda broker Jenkinsfile and associated job.  The Jenkinsfile is linked in the PR above.  Here is the Jenkins job:    [https://tssw-ci.lsst.org/view/Conda_Jobs/job/CSC_Conda_Broker/]    The work Colin did is tracked in    https://jira.lsstcorp.org/browse/DM-26702    https://jira.lsstcorp.org/browse/DM-27132     "" [SEP] ""rob has been very helpful"" [SEP] ""Created a new PR to cover some updates to Jenkinsfile.broker    https://github.com/lsst-ts/ts_cycle_build/pull/13"""	0.98560417	
DM-25067	DM	Story	"""Dome software meetings"""	"""""""Prepare and coordinate weekly meetings on dome control software with EIE contractor."""""""	"""Two dome software meetings were organized, during this sprint and attended. The meeting notes could be found at [https://confluence.lsstcorp.org/display/LTS/Dome+Software+Meetings]    Continue iterations with EIE contractor on the detailed analysis of the dome rotation motion, and the protocol to communicate the commands for motion control. A general concensus has been reached, although a controversy concerning the actual trajectory to be utilized in controlling the rotation is under serious debate. This would be the main topic in the future meetings."" [SEP] ""There was a lot of coordination going on with the dome trajectory with Rubin Obs & EIE.  """	0.98559856	
DM-24537	DM	Improvement	"""Add Isr calibration base class"""	"""""""There is currently no base class defining non-image calibration products, resulting in various methods and accessors unique to each calibration type.  This will create a uniform interface matching/similar to that used for Defects/QE curves to provide some consistency."""""""	"""Now that we have multiple examples of these calibrations and have a good idea about the methods that are needed, a base class with some shared implementations and/or abstract methods seems like a good idea.    Note we have a related problem in that we have Defects and Curve  in meas_algorithms but code for reading them all in pipe_tasks and the code that does the reading also in obs_base.  We have some pretty bad circular dependencies going on there (pipe_tasks depends on obs_base and ip_isr but obs_base relies on code from pipe_tasks). Moving the calibration classes to ip_isr doesn't help us much because ip_isr depends on meas_algorithms and pipe_base and meas_algorithms depends on pipe_base and obs_test which depends on obs_base which depends on pipe_base.  It seems that we really could do with these fundamental calibration classes being pulled out into some package that ip_isr and obs_base can depend on independently of the meas_algorithms/pipe_base loop."" [SEP] ""That was my hope as well, and I've impleme"	0.98555297	
DM-24624	DM	Epic	"""Development of new framework for computing metrics"""	"""""""Develop a scalable robust  framework for computing scientific performance metrics based on the Gen3 middleware.  This epic completes when the new framework is at a stage that it can replace validate_drp and validate_drp can be deprecated. """""""		0.98551166	
DM-26195	DM	Story	"""Allow butler export to easily skip some dimensions"""	"""""""When using butler export to save datasets to YAML, we tend to include relevant instrument dimensions such as instrument, physical_filter, and detector.    In many cases where you want to import into an existing repository we have already run {{butler register-instrument}} and these dimensions have already been defined. Import therefore fails. Currently we have to edit the YAML file. It would be nice if it was possible for either these instrument dimensions to be skipped (optionally) on export or else have the dimension duplication be ignored on import.    It's possible that skipping on import would be more robust.    I believe that currently skipping named dimensions on export is quite involved.    """""""	"""I'm closing this as a duplicate of DM-26683, which is now done."""	0.98549545	
DM-26739	DM	Story	"""Ensure logging includes PipelineTask label and quantum data ID"""	"""""""Loggers (maybe only with {{\-\long\-log}}) used to initialize PipelineTasks for execution should be set up to always log the task label and quantum data ID.  These are very important identifying pieces of information when combing the logs for failures, and it shouldn't be the responsibility of concrete PipelineTask authors to include them (as it effectively was in CmdLineTask), since the execution framework always knows these values.    This will lead to a lot of duplication initially, because of course many concrete PipelineTasks share code with their CmdLineTask predecessors and hence do explicitly include data IDs, but we can only start removing that once that information is automatically included in Gen3.  """""""	"""I think we already use quantum dataId in the logging context. Task label does not exist at the quantum graph level, we'll need to add it to Quanum class if we have to have it during execution."" [SEP] ""I just checked the code and it looks like it should be a trivial change to add task label to logging context (and dataId is already there): https://github.com/lsst/ctrl_mpexec/blob/master/python/lsst/ctrl/mpexec/singleQuantumExecutor.py#L99-L121 All is needed is to pass taskDef to that method and use task label form that. For some reason I though that logging is setup by the PipelineTask itself (it probably was in earlier version) and PipelineTask does not know its label."" [SEP] ""I changed single quantum executor as [~<USER> requested but it seems that I don't have to do anything because if I turn on {{--longlog}} I already get the task label:        by default you get:        because presumably the logger is named after the task. Explicitly adding the taskDef label results in duplication:        except that we"	0.9854865	
DM-26140	DM	Improvement	"""Centralize Gen 3 pipeline configuration info for ap_verify datasets"""	"""""""As implemented in DM-21919, {{ap_verify}} requires a lot of in-code hacks to properly configure a dataset in Gen 3 (including specification of an instrument). Find a way to delegate as much of this as possible to something in each dataset that acts like a """"""""pipeline config"""""""".    The description is deliberately vague because this kind of delegation is harder than it sounds; see discussion in [{{#dm-middleware}}|https://lsstc.slack.com/archives/C2JPT1KB7/p1595962959235800]."""""""	"""Note that this may be difficult to reconcile with user-provided pipelines, which I definitely want to support to keep users from having to modify the default files."""	0.9854504	
DM-25385	DM	Story	"""begin pipetask command conversion to Click, implement the 'build' subcommand."""	"""""""begin conversion of the existing pipetask command in ctrl_mpexec to the click framework, based on or similar to the butler command.    Implement the build subcommand. My goal is to rewrite/refactor as little of the existing implementation code as possible. There is room for improvements (e.g. don't propagate an 'args' container), but it would be better to fix this after the argparse framework is removed so we don't have to work with parallel implementations."""""""	"""I added a command to ctrl_mpexec called {{pipetask2}}, once we're ready to switch we can delete the existing pipetask command and related infrastructure, and rename the command, removing the '2'.    the {{build}} subcommand is implemented, perhaps [~<USER> should have a look?    The commit called """"convert unit tests to mixins"""" is a pretty substantial change to a mixin-based test strategy. Earlier commits in that project make it so the {{butler}} command loader  can be reused with pipetask. Everything else is minor cleanups, and implementation of shared options for {{pipetask2}}."" [SEP] ""So this ticket is an initial conversion with the build command only? Can you make the ticket title more explicit about that please?"" [SEP] ""Yes. Changed.    New help text is     The existing pipetask command provided some guidance in the option type meta info e.g. {{--show ITEM|ITEM=VALUE}} instead of {{–show TEXT}}. Do we want to preserve these annotations?    Also, the pipetask help is divided into sections, I'll in"	0.9854278	
DM-26561	DM	Story	"""Have distributed data generation serve store status on disk"""	"""""""Generating terabytes of data can take some time and there are high odds of the process being interrupted. The status should be stored on disk in such a way that it can be easily used to continue with a system restart."""""""	"""[~<USER> I have a general comment on the terminology used in this improvement. The """"logs"""" are used for streaming important (and not so) events happening during application's lifetime. Logs are usually sequential. Meanwhile, what you have really implemented is some form of a persistent state of the application. This is a mini database. Even though, I myself perfectly understand your intents, other developers looking at the code may get confused.    My second comment is regarding use of absolute paths like {{~/log/}} in the implementation. You also have configuration files. If you really think that the home folder of a user which runs this application is an appropriate place for storing those files then you may follow a standard approach of some UNIX applications which create a special folder tree at:    Where you could store configurations and the last state (""""logs"""") of the application as sub-folders."" [SEP] ""The terminology is tough here. I went with logs as these are essentially just log files that only"	0.98540395	
DM-24959	DM	Improvement	"""Modifying published catalogs and tables in Qserv"""	"""""""The present implementation of the Replication/Ingest system's management system already supports deleting partially ingested catalogs (not tables) using the following resource:  ||method||resource||  |DELETE|/ingest/database/:name|    Unfortunately, the present mechanism leaves behind a number of other use cases which are still important. Hence the *main* objective of the proposed effort is to extend the existing implementation of the system's management interface (the REST API) to allow deleting select tables from the *non*-{{published}} catalogs as well as tables from the {{published}} catalogs, or the whole catalogs. These are examples of catalogs which may need to be deleted:   * test catalogs   * obsolete or wrong (based on the incorrect input) catalogs   * catalogs for which a new (better) version had been ingested   * less important catalogs (to clear disk space in Qserv workers before ingesting more important ones)   * catalogs contributed by users if a users is n longer interested in the catalog    The *second* objective of the effort is to implement a mechanism for *un-{{publishing}}* catalogs. In addition to the above stated scenarios, this one would also allow _extending_ existing catalogs with more tables, _chunks_, adding rows to existing _regular_ or _partitioned_ (_chunked_) tables, removing rows (based on a specific {{super-transaction}}) from existing _regular_ or _partitioned_ (_chunked_) tables. The proposed _bi-directional_ transitions of catalogs between the {{published}} and *non-*{{published}} states would be needed for   * QA-ing large catalogs during their _incremental_ ingests   * fixing problems with catalog ingests which were discovered during QA. This would be done by removing contributions into the catalog made during a specific {{super-transaction}}   * supporting user-level (contributed) catalogs which may be less static by their very nature compared with the production ones (LSST DRP, etc.)    Additional requirements/restrictions:   * all operations affecting *non-*{{published}} catalogs should begin with *un-*{{publishing}} a catalog first.   * the operations affecting the {{published}} catalogs will require adding extra security (management privileges) on top of what was already implemented with the {{auth_key}} based authorization: https://jira.lsstcorp.org/browse/DM-22745. One option here which won't require changing the protocol would be to discriminate different values of the keys to treat some of those as the """"""""high privilege"""""""" ones.   * the operation should *not* allow deleting the {{director}} table alone unless the whole database is being deleted.    Deleting a table requires eliminating the following data within Qserv and the Replication system's configuration:   * all instances of the table at workers   * an instance of the table from the {{information_schema}} table at Qserv {{czar}}'s database   * the the corresponding entry from {{CSS}}   * the table entry from the Replication System's Configuration    Deleting a whole catalog (database) requires deleting:   * all instances of the database at workers   * an instance of the database from the {{information_schema}} table at Qserv {{czar}}'s database   * the the corresponding entry from {{CSS}}   * the {{secondary_index}} for the {{director}} table of the database   * the {{empty chunk list}} file or the table.   * the database entry from the Replication System's Configuration    The proposed operation of *un*-{{publishing}} a catalog requires:   * eliminating the catalog from {{CSS}} to prevent Qserv from seeing the catalog   * reinstalling MySQL partitions (or creating the default partition *0* if none existed before) at all tables of the catalog. This step should also affect the {{secondary index}}    The the following resource are to be added:  ||method||resource||role||  |DELETE|/ingest/table/:name|deleting select tables of the *non*-{{published}} catalogs|  |PUT|/replication/database/:name|*un*-{{publish}} a catalog, so that it could be further modified|"""""""		0.98539215	
